"52D_NCI-H460_2"	"25D_NCI-H1703_2"	"49D_NCI-H292_2"	"01D_A427_3"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"54D_NCI-H522_3"	"53D_NCI-H520_2"	"14D_NCI-H1435_3"	"40D_NCI-H2087_3"	"31D_NCI-H1838_3"	"20D_NCI-H1648_3"	"28D_NCI-H1781_3"	"07D_HCC2935_3"	"08D_HCC4006_3"	"13D_NCI-H1395_3"	"43D_NCI-H2228_3"	"33D_NCI-H1975_3"	"55D_NCI-H820_3"	"22D_NCI-H1651_3"	"29D_NCI-H1792_3"	"58D_RERF-LC-MS_3"	"30D_NCI-H1793_3"	"38D_NCI-H2073_3"	"34D_NCI-H1993_3"	"18D_NCI-H1573_3"	"24D_NCI-H1693_3"	"05D_Calu3_3"	"16D_NCI-H1563_3"	"19D_NCI-H1623_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"46D_NCI-H2342_3"	"17D_NCI-H1568_3"	"57D_PC9_3"	"23D_NCI-H1666_3"	"42D_NCI-H2126_3"	"48D_NCI-H2405_3"	"27D_NCI-H1755_3"	"32D_NCI-H1944_3"	"41D_NCI-H2122_3"	"15D_NCI-H1437_3"	"37D_NCI-H2030_3"	"36D_NCI-H2023_3"	"02D_A549_3"	"06D_Calu6_3"	"59D_SK-LU-1_3"	"04D_Calu1_2"	"45D_NCI-H23_3"	"11D_NCI-H1299_3"	"56D_NCI-H838_3"	"44D_NCI-H2291_3"	"47D_NCI-H2347_3"	"35D_NCI-H2009_3"	"26D_NCI-H1734_3"	"50D_NCI-H3122_3"	"51D_NCI-H441_3"	"12D_NCI-H1373_3"	"09D_HCC827_3"
"chr9_33953285_33963791_-"	1.09089987911335	1.07301229882955	1.10976886475296	1.19219032874984	1.14402721190738	0.762895698145496	1.02893016560297	1.54984112454608	1.48595540699685	0.861101329205241	0.997799322940276	1.09258523794827	0.345574259177945	0.810914247575743	1.08272575000363	0.737919586763585	0.917663244112609	0.979565093474839	1.19392953221123	0.760919909434215	1.51981072868229	1.36746392130317	1.34762020183779	1.37650925433488	1.02232254090958	0.852960467536274	1.27859370545748	1.33386415919741	1.1791018771149	1.35054635870951	1.04353776599587	1.30264204030385	1.37685856322894	1.29494948840234	1.27878526956732	1.28839282386515	0.994033123869684	1.17709953610458	0.917169363458633	1.00099650651603	0.963847428819101	1.07891255642221	1.0974268523428	0.93869817310793	0.872970331390843	1.15860849994712	0.982238377759876	1.31666565058577	0.860446943790119	1.24246085017772	1.42063873461021	1.11085575604151	1.45284449055499	1.07829836726964	1.21570143116654	1.01104448103527	1.36148487420092	1.26765676776035	1.16925555594976	1.3869126728594
"chr1_7777160_7778169_+"	0.929489669716796	0.742045023871343	0.797181602652997	1.06306444181686	1.09729597483735	1.26862805189097	0.999412065299267	1.48440576924528	1.47474207790385	0.922618491752707	0.921389042718275	0.814416567552541	0.731503862018107	1.05952044620782	0.817414835410585	0.996817932351572	0.623917575722119	0.998881862583113	1.1096816139795	1.17670234058781	1.17651336949436	1.26914341146705	1.2192187530799	1.13565628843409	0.881898885184573	0.842283643028459	1.37631236354393	1.50298628104573	0.858295314281086	0.814796687904515	0.931734995507888	1.16270303623161	1.5072688074277	0.938602977970218	1.24001285980344	1.15118998085683	0.86040532775583	0.997298154284792	1.07870278086678	1.23735301256312	0.952656212089397	1.02642425797865	0.997171165760393	1.01652590904745	1.1987785266515	1.12502717002543	0.916284209604535	1.5610567585383	1.11967933514073	1.35676689650771	1.042626876753	1.24580482659705	1.32362549805003	0.845455547829321	0.987187315101766	1.13112621035642	1.44792713808358	1.21513259000311	1.2472279704571	0.790237910318679
"chr17_59731421_59738947_+"	0.547448003087755	0.937381651736774	0.56209467335212	1.44946455981897	0.922303315883172	0.877980189962107	0.537692635883937	1.36341742760797	0.9700520999225	1.16534718911582	0.637561498013172	0.927194159877802	0.600198139081251	0.9585342528757	0.965713915797652	0.559637567132908	1.07705263564684	0.654812884832365	1.15197238662915	0.55841831910165	0.773054625104062	1.37886847886867	1.36753191284171	0.962130938133652	1.11511808476525	1.19610315291308	1.12144964987064	1.6455606862078	1.0864204360404	1.35902502217842	0.98650267209865	0.934889999637435	1.36651605958137	1.0013381861823	0.939472822316826	1.29859174016726	1.04231489645783	1.21455008163745	1.48405409829174	1.13967152144625	0.731736014013345	0.911434605759038	0.908194812674485	1.0265932891743	1.15492941837987	1.04716564884277	1.06996035509697	1.09132222244724	0.735430254936732	1.44040047242092	1.17495742296669	0.790175224563974	1.1449890057183	0.617439450174994	1.20156040427634	0.937982969623649	1.24079235769566	0.918707236771041	1.05555738381415	0.993325498939419
"chr5_123545417_123557564_+"	0.826654677972357	1.12345394389816	1.2082040439046	1.0235327248183	1.35750739027598	1.11859358255486	1.04964411676312	1.38186545463475	1.44971843975167	0.177518855528162	0.503359922735314	0.775495797866274	0.75621378380956	1.20125131845701	1.07888057126946	1.42262010296293	1.21585902606588	0.741092427455122	1.09733397299757	0.980320044298687	0.967687005219721	1.48460768557464	1.41127796471302	1.35931222164635	1.01976798400251	1.4508572250788	1.51515297625239	1.49958472903389	1.53799723838036	1.21450854269835	0.978288254986174	1.24595377444773	1.47734788382236	1.29641159151443	1.15103667578917	0.930894919655657	1.0074721883874	0.91659494067858	1.13391229043057	1.09020589067434	0.990082368900525	0.843055024029959	1.02715655765981	1.22288278679467	0.863743827654493	1.3207168826416	1.13419184971207	1.41187089603978	1.30314767344884	1.24318383889525	1.09138433821551	1.23217564261799	0.994081376773111	0.801444967998081	0.967857784596364	0.880288794683248	1.23975224450626	1.28095436965126	1.10462200736852	0.997656502052708
"chr18_21765772_21779685_+"	1.19060654127644	1.10523239138953	1.24484651030972	1.32521996799248	1.06551188486214	0.930191353247018	0.957551531887984	1.55541529468485	1.11899406816225	0.59921847099906	0.776557899687683	1.24584151816973	0.752605856936124	1.22638280013297	0.884980988619549	0.611122913816185	1.07143474952282	0.694651945325676	1.32469978348146	0.946818378784875	1.07175949885103	1.28521833620479	1.09264513257126	1.41658529192352	0.986868911915707	1.44159157678694	1.32958006308307	1.22544420767996	1.34377532665218	1.10963028919477	1.18865551885591	1.4048240563265	1.05832567627773	1.14954403980335	1.06738072830011	1.14812786756598	0.997017031811139	1.32374781554651	0.969967370765372	1.17297814849163	0.985309128979974	1.13367702407922	1.19054341772351	0.818298850349811	0.773117562854774	0.961279165158571	0.793152310424271	1.05792975672251	1.3603491363534	1.0726872309001	1.09149973098631	1.42365159021825	0.924023083911603	0.939166917062257	1.05504031733009	0.702201639812173	1.05539220770742	1.15137958927971	0.803118410447505	1.38002948209717
"chr2_54982515_54987698_-"	0.776268067359051	0.785675412131029	0.798147318209934	1.13198529422835	0.922768107132949	1.04341178802421	1.25707344411165	1.23320726921296	0.995079345818763	1.23294600877655	0.810709161412348	1.19832605449971	0.97843125565777	0.891233782480019	0.825625610913736	0.849731732416657	1.11034107340552	0.693595733958053	1.07960945436808	1.03895700992712	1.076799973333	1.22407621497146	1.50584322166594	1.36682681188805	1.34500795705091	1.34751445029414	1.11052830986447	1.37383435663179	1.42680354963274	1.02220441557311	1.31240565179119	1.24454994746679	1.68092442182658	1.47705516606545	1.10516125821073	1.564827106777	1.1168772611344	1.07641191565475	1.17549506656684	1.46952945967538	0.944297951323102	0.915754941991369	0.973711723424005	1.24158694314049	1.02056745553088	1.13216684816728	1.52121210745568	1.03724654192337	1.36763275969873	1.45214666206892	1.56909231422274	1.27023004922134	0.884804681518512	0.863159360080665	1.2018496172	0.9487750820963	1.01463687782874	1.27263447093479	1.15910373461168	1.22606559923439
"chr16_68121987_68126610_+"	1.01932907300186	0.73336989944402	1.13444589992479	1.08961503141435	1.07787751577026	0.898461783734954	0.929664842786028	1.14116858789112	1.31165503862342	0.931182558265768	0.924524505673082	1.13815326865256	0.996857539834554	0.683062437611934	1.16506482881621	0.262659485889634	0.618834372975317	0.909756166643317	1.07417026446332	0.459252775082855	1.20212471813977	1.57235269011623	1.08888880838465	1.37285953856451	1.25896806166186	1.19857896249258	1.46008041268045	0.89059048868052	1.42652408844229	1.3970986987461	1.26948122986934	1.23530229276389	1.23879608374557	1.14680996258209	1.45719268283501	1.27367536023164	1.1579828474945	1.23727943117737	1.08122512155835	1.32529724278335	1.14889656055693	0.69038309709672	1.15163134813668	1.1660305168121	1.21437361377882	1.18943855522607	1.46684717405566	0.737599159607774	1.10163212164421	1.24256746837037	1.35308547400137	1.49755589389051	1.07350630419944	0.813878712382005	1.00827231990614	0.898361709833599	0.853674710992604	1.21622514674436	0.950050322273199	1.24980809250663
"chr15_41668828_41669958_+"	0.719258883557869	1.12345394389816	0.697792081052815	1.2854079561901	0.917716767522319	0.985555813941574	1.06670102910285	1.43925912052184	1.66448834318031	1.21001233549711	0.96909466658275	1.21990760859728	1.52638370694766	0.841656956320926	0.667477397879815	0.792894903717896	0.515606875378437	0.44599504624029	0.871355556353375	0.764459368573428	0.97760896154855	1.40105344832981	1.13410995308978	1.42802818200051	1.27865121293663	1.47522313619033	1.3670280457792	1.15955399644828	1.02680940292436	0.654962517108727	1.17272201561412	1.15027330640327	1.2580486065993	0.852673785323059	1.49101276535822	1.24811356751685	0.990950095870923	0.935805693370628	1.1006696839537	1.26166243641679	0.957348414371895	0.850934485428458	1.00058808083974	1.21738837457359	1.28827149470443	0.999786420403769	1.26992294296594	0.975339822502351	0.991550125695166	1.49858929709911	1.41488078130643	1.58621634105588	0.89979449736552	0.766399053823074	1.25173493286175	0.948527067347652	1.48911313997642	1.3189711389997	0.96189317039311	0.789098944003796
"chr18_32111754_32113860_+"	0.856901788810058	1.26116663431975	1.15100017640728	1.22789783414533	0.942918614063125	0.445806278482233	0	1.15217013617366	0.90757996720538	0.891319346930188	0.459818365852172	0.928951597716196	0.614685116724507	0.831342448520809	0.782444216050472	0.439227490540547	0.57019670809004	0.346699165653204	1.13398353473263	0.815048671565145	1.23582793241735	1.66351604496448	1.18581921748658	1.17173271718584	0.833781417821329	1.31672938171512	1.08693806715793	1.04593415883519	0.978861707067474	0.926912193264574	1.24107498340318	0.816000381262642	1.5774383389248	0.911312797754026	1.12508728833179	1.55238301981043	0.821084947145329	0.737887077044367	0.816451008392641	1.15513801967259	0.908382280659877	0.913078594378066	1.09913580948192	1.11275461701212	1.13281301655384	1.312669085226	1.30802340407508	1.16429806264537	1.24380075014201	1.51627846904599	1.15689842045743	1.14504017690789	1.08691238992748	1.05954095500005	0.812753533048207	0.509151900710428	1.23675977314696	1.13932467526513	1.14260579723038	0.850361184910963
"chr8_37765526_37766355_+"	0.980408137418291	1.52299337011158	0.635221871094417	1.45571719113897	1.16366921204473	0.724971279794899	0.704587311797107	1.30633313477037	1.64123272595185	0.945274012875797	0.645609007352955	0.756387302289423	1.07124389821453	0.461693120696097	0.786570908348245	0.639616867190803	0.832264346932912	0.993871146556494	1.09788280842171	0.53984796608641	0.757174507435547	1.29307962921985	1.18877143952218	1.23824029388687	0.889403433564119	0.611730221036977	1.18894326855989	1.2127605988191	1.73392358823961	0.989541012894444	1.09583164009946	0.669061477056623	1.50924635801488	0.846026356573325	1.15146402247431	1.2387353089625	0.648713362404532	0.917677372990208	0.972681806796142	0.866517625119246	0.78241514101126	1.19066339350833	0.869368159735438	1.26281735726084	1.10969749243752	1.11941089381379	1.29170848066883	1.1598117757642	0.786111747487577	1.42904949631294	1.52381805499399	0.913174336175223	0.930816027200651	0.647735796918664	0.175163333598359	1.31406159492687	1.07190362525947	0.514628601539702	0.661718228241923	1.13827934508616
"chr7_39987599_40002031_+"	0.941677380259754	0.803510195731355	0.982907065546826	1.0909257833638	0.621873076169518	0.902135138219222	1.11674962833018	1.50492154405308	1.22298541884676	0.862199968758507	0.728593378147285	0.688374620341441	0.719836990244314	0.885263444193152	1.16108682271092	0.885336481522809	0.9030264525866	0.971154698119719	1.27194008708167	1.04792808550415	0.781039307107792	1.03923763330239	1.25215607089757	0.889967265885264	1.21408529633546	0.748043643527802	1.11392629079221	1.07201546085501	1.46457250579347	1.30311571662424	1.5691649086241	1.47112398006056	1.35281462104876	1.23963484846625	1.2365927784387	1.52149159954188	0.921320002776164	1.4379405251349	1.2243363380796	1.11432154481108	0.925393033507187	0.972746537780362	1.10784393849294	0.612100040682248	0.86742934347296	1.07952173652542	1.085448534437	1.24856352511633	1.10163212164421	0.959456884678271	0.916439521244269	0.813111276091593	1.26335518147933	0.736919607520537	0.761485894162624	0.932440633276168	1.2317637757515	0.873341461344386	0.924398731052449	1.16335773292852
"chr3_170359699_170361429_+"	0.732428356332671	1.20376643089214	0.916350386875305	1.27791479800408	0.630052975136619	1.22155273788164	1.08034500713521	1.27335099946794	1.1584407129083	0.446580341876599	0.695988548757575	0.389040156541211	0.890598086939931	0.75219864647886	0.77087104519704	0.748224453803536	0.785399602428953	0.758789560944491	0.938510704060875	0.891484734891181	1.11856702900562	1.17994982839278	1.2625403264484	1.07890631386979	1.0569304422056	1.03357242080409	1.24663808803829	0.96640109322379	1.3846629354603	1.69892423926249	1.49916410035706	0.790949004922136	0.837520354337262	0.886422543746139	1.38552733328271	1.35726079360148	0.927417470710108	1.48410137245922	1.19635760326013	0.916137146797561	0.746452913920877	0.968300260673965	1.21026802887169	0.869741126155309	1.29309890186695	1.05004825364554	1.15641690506099	1.07655174312976	0.640036230636115	1.0355848289294	0.834556466180347	1.13641864016945	1.33390733644894	0.874891280625856	0.50803014567428	1.72074656514015	1.27804307182894	0.745520208010754	1.14706426384984	1.03275400346754
"chr2_190659158_190673152_+"	0.890223781254803	0.706253668562658	0.922189281792309	1.25796378542974	0.885989885319663	0.950756632590182	0.990120862274346	1.30544346084269	0.724705851007969	1.15740322038216	0.450613117285187	0.546049219094787	0.427118835852494	0.613823423217497	0.747218926458358	0.751722975866471	0	0.523876320502755	0.484861047302889	0.961370281820193	0.958518109829183	1.09226019343984	1.43238090371989	1.25964070196895	1.0799467232937	1.01445020261874	1.29301215662246	1.25242337276512	1.15430233136456	1.68168338127714	1.43602258554837	1.3663524759228	1.02217692227344	1.42798420855486	1.06680458158072	0.752022082994352	1.27131028911496	1.30169669705949	1.50105712438806	1.2845703381119	1.11125405275005	0.609877636483787	0.744890154994058	0.629375765886244	1.4268231875303	1.17562855461218	1.19878657370181	0.959387808547906	1.00055110345681	1.28976959832955	1.06345489308087	1.26760900869836	1.03574218152988	0.76412915629252	0.854504708319415	0.746152862006122	1.17373920073711	0.925526187176527	0.959909749561715	0.825884687071352
"chr12_69251129_69262562_+"	0.961688971906498	0.65331425790528	0.478159930329226	0.953772643630598	0.788621253969803	0.712594654120635	0.676735498218753	1.92419712235656	1.47851211530858	1.05106287978741	0.785516391941182	1.101301773005	0.868331050532956	0.86439025951186	0.62542822277298	0.796262279366662	0.839400312057178	0.286994966902695	0.838501196004293	0.913976387695396	0.577753365407126	1.20926109879055	1.35533148771741	1.14275298883064	1.61094622607431	1.55393418312904	1.32941242122383	1.49336651214108	1.58030015026083	1.17163516535847	1.28744154816116	0.891824321039903	0.455476637719094	0.947278472289561	1.78226951977351	1.55290213876111	0.746087886498043	1.1432833502947	1.68756121632606	1.36622473030813	1.09583250394143	1.16148951708686	1.31281282690247	1.66106333336373	1.10743833617656	1.0558922675789	1.59333615085315	0.572848036598358	0.729927947971521	1.61589255775086	1.45187787806526	1.08915855547847	0.684874077396181	0.429296756258483	0.436129534293531	0.972571274698992	0.856200602771983	0.98505081629042	0.546639067533176	1.00249533383665
"chr2_36441258_36442735_+"	1.00916037705561	1.30961166487261	1.13355558643455	1.03012320590121	1.35088749196026	1.3187641166406	1.44388763493803	0.5086157204124	0.302569697182863	0.518528110183455	0.832841403415773	1.21795663228419	0.563513529785449	0.773640006587295	0.882936734966921	0.630579383484305	1.01515840973301	0.633433423253734	0.867151812216039	0.982521527732728	1.21199143939578	1.27012718868999	1.48613904202761	1.41161501079504	1.43706862176004	1.41107969112911	0.907474170535271	1.24207902569014	1.03425432010683	0.982998255941848	0.995124943690052	1.48692054155119	1.47741212788271	1.30374736669968	1.85488258634445	0.707800882727285	1.09529436267631	1.12771646567168	0.69009286894483	1.52053652695634	0.267228786813889	0.645776149085148	0.921812411616779	1.51538269838081	0.980898319968567	1.60122250702719	1.50118542394986	0.921946764042657	1.48933861891164	1.56000299494298	1.28407045463708	1.2562266651616	0.938393700250562	0.471765538957943	1.11888250776116	0.876108807687962	0.961819030306221	0.627451704022521	1.05235562054851	0.984063791277528
"chr18_8718424_8720496_+"	1.10792742325006	0.715481815106066	0.984166011489718	1.22841111979143	1.05652699939953	1.4396796213562	1.5381110994441	0.923144482611149	1.07560328996783	0.665155470308936	0.414895888701596	1.08245484439256	0.804384252690008	0	0.781374719444339	0.625177659623752	0.908130329101895	0.286994966902695	0.943534094754841	0.77768228738036	1.282009304709	1.23809137645931	1.36951440559911	0.953804024539417	1.79134820897077	1.20056681017969	1.17691594883761	1.21417525843609	2.00252601579469	0.85581242132916	1.39386848982849	1.37988763025631	1.59137066443256	0.786033379732025	1.24430303822447	0.89612929242158	0.860046590421247	0.984554087353345	0.908074426077347	1.23744882903873	0.724307935952549	0.654553851232639	0.835312574657074	1.33380913774796	1.14413657216474	1.57627111969635	1.36035488286653	1.11647652650211	1.46200151172476	1.44131695690145	1.22639600650711	1.00527594782173	1.03067190632879	1.20188965126283	0.808696598602083	0.436152688245999	0.418577333804512	0.933056373908667	0.713244854538237	1.12588188469256
"chr3_146121112_146124229_-"	0.645772111719314	0.439415940800325	0.558759521530016	0.666480937319248	1.409029466783	0.800809545294764	0.918938535130257	0	0.893373768358126	0.0675591914013452	0.827993147631461	0	0.622250712264421	0.872470358030923	0.302966946745037	0.769244740484854	0.819882847447878	0.810086138915123	1.16655507440865	1.19939371630448	1.17176234635241	1.10787332844394	1.20410247990081	1.1959466415461	1.15635319169926	1.10741507437152	1.00736303714717	1.00001612882911	1.29237322945236	1.6919162051134	1.36295483087295	1.47284933973141	1.20116753794527	0.735575565520196	1.61548986937935	0.106494504783581	0.920959951802545	0.939148027236758	0.556667636516079	1.34517331929138	0.691636004102913	0.645776149085148	1.33768559771709	1.97278616611956	1.12082039652394	1.29492979745161	0.429219010091511	1.02198116665784	1.10163212164421	0.767434719279244	0.825474029146561	1.53916868253969	1.16342810767318	0.281678327797668	0.748300416011228	0.588338521657653	0.918737700508657	1.61758685558415	1.25168420166601	1.3107043790116
"chr4_37631385_37638504_-"	0.770364985812265	0.724517949437753	0.95090247693194	1.33064651441755	1.37059947686347	1.23860997810092	1.25205933041711	0.579792046185012	2.54699827729527	1.57100377438362	0.492153050539157	1.13743038232094	0.629365721746796	0.297278643629999	1.25465963461164	0.860801555545995	1.15287860100193	0.68033177074447	1.07739860898073	1.00859902304683	1.21355611495885	1.23172573981593	1.29793226653066	1.66786209629728	0.902854573647218	1.42059946263288	1.64195009124846	1.22110806683752	1.11303586773363	1.1416541291642	0.976625498638484	1.26235800106012	1.23562290108999	1.1377639595032	0.915704403206429	0	0.938242103854794	1.87627509121373	1.13167239848936	1.18158875850519	0.400989010303318	0.860791376105598	0.916092377768552	1.0731754030762	1.05132569196804	0.878642921234932	0.684425965829548	1.26734124523724	1.17965777065687	1.19995110772117	1.41065821691061	1.07932902404807	1.79526822561808	1.18415901728102	1.3061299118064	0.935858920222512	0.605106848869723	1.13185409271046	1.34078712739743	1.10531710394218
"chr1_224952670_224974153_+"	1.26003467418444	1.17720029016867	0.750323855581714	1.20405591393292	0	0.334855639619269	0.360530250996646	1.52382453751095	1.18779409901861	1.09874591207593	1.15707074788358	1.22376516021203	1.21801104698138	1.29760029246409	1.00689933800523	0.907953180276704	1.0890516722109	1.12523236586033	1.07802559241158	1.17702798903564	0.969695423739796	1.38160717457244	1.30939480518908	0.529903263674827	1.1232399463513	1.47636281759213	1.73765784439528	1.66645908115286	1.41934725559502	1.03896301709347	1.36003577110892	1.08165199602201	1.52618603393934	1.35090673708334	1.27016531112265	1.50811630476695	1.24280712022993	1.03761422623138	1.24547215654627	1.07981441403653	1.71710937830818	1.31493065059231	1.41065515239246	1.05148658145361	1.33902059625377	1.17596274486654	0	0.897653936450158	1.09927287258618	1.13938893933759	0.806658931630609	0.76979310257613	1.06071927499087	0.755436051017461	1.02583223922894	0.911591338496391	1.57873732570025	1.07682899726036	1.40431921378343	1.29018916771258
"chr1_224952670_225007544_+"	1.3300090795861	0.825319958283467	0.79911089112455	0.919924630024989	0	0.51474026424334	0.477110097469646	1.39490944452961	0.982745979704335	1.16476792780665	0.924524505673082	1.31965898086692	1.1729414799711	1.09483843533854	0.838796868986359	0.699340836281717	1.09773905903687	0.995365364399798	0.762712828996462	1.23711333840345	0.943693849488682	1.3673028586073	1.22671268194634	0.956406152352945	1.03165812546187	1.46838205382604	1.79221879305435	1.53209123917108	1.54916284769381	1.11470683992389	1.28094648641568	0.980051002906766	1.53567040550065	0.97853662274832	1.39572049152196	1.33339449058127	1.34484404725892	1.02517195908199	1.11995360986089	1.22704735030319	1.61958286366702	1.22952738447243	1.28096903113198	0.955110795565053	1.27709783641909	0.977041396792741	0	1.03538912014303	1.15782305151179	1.28530332289683	0.608301952104687	0.81252800600474	1.07125599197348	0.702604564572853	1.11395744803262	0.435275604718497	0.976065183874773	0.904739481288786	1.14003292447019	1.37826345714563
"chr21_15762891_15766141_+"	0.547448003087755	0.777836996365527	0.696574970270771	1.27478055075637	0.918174026045292	0.979001008307554	0.651808736086693	1.55169604458042	1.20266984058903	1.28519436329301	1.12850371467538	1.35965723991155	1.642477734395	1.40557102161799	1.0529836987797	1.1471768328987	0.998770330397559	0.936410669394441	0.658631362722845	0.978790632223729	1.61747755137784	0	1.13799847473279	1.21804552156751	0.993733431360633	1.08649087783806	1.68551038064267	1.57941824073685	1.28441087843131	0.989541012894444	1.16606669323415	1.67046902175491	1.42532934468387	1.41626793269543	1.06350294349095	0.9989600126307	1.37988542759461	1.23874140639991	1.31348977070477	1.16441697665037	1.43654599589247	0.743617821634224	0.869318847183312	1.1456155316047	1.36605471236309	1.26718249585015	0	0.943367810683542	0.44931341968129	1.2549347185557	0.978567526654413	0.521440339520565	1.28785614026694	1.09092597076289	1.06907608920658	1.15155786612101	1.51958138366826	1.44791313534981	1.05390384626078	1.79932077353339
"chr21_15014344_15043574_-"	0.420142160060707	0.649677921580284	0.750323855581714	0.730196362990738	0.993605733293611	0.66250092030117	0.198550875226045	0.509598912807915	0.546265950579098	0.615011201258907	0.994241113377052	1.65860968209134	1.5845469125147	1.18770304408848	1.48420736801228	0.674614242420422	0.209542234370987	0.68753758964552	0.926509907751605	1.20639734250656	1.39684578800883	0	1.29092065305472	1.22145538301689	0.685030445747198	1.55959732995041	1.34949788595929	1.03664306026868	1.35581988207243	1.16427527082707	1.29024810842976	1.29590382203828	1.08076973122285	0.713247586948667	1.50022772395273	1.38680466384107	1.32462101416307	1.3301208768105	1.13599157533135	1.14925147265942	1.13118497498519	0.609653169822707	1.18155831247737	1.46458045630045	1.51045760314156	1.39463129175097	0	0.732571176482105	0.847969520532312	0.460482081960516	0.664445349316407	0.579646904783196	1.26766768311573	1.19364037374548	1.34873262859159	1.48166902118007	1.39040321706434	1.81101614866129	1.10709086239255	1.37956550998361
"chr7_116699071_116700284_+"	0.445982733096482	0.663724494999228	0.695354438946049	0.522284971960005	0.61356128411555	0	0.495608704673347	0.325613085505373	0	0.523487462372284	0.78403914663154	1.28457457996793	2.4825732162253	0.653033421300222	0.909151699308741	0.895211590560198	0.800359898310051	0.286994966902695	0.689999668017289	1.09469630816006	0.936034805578891	1.15224837775814	0.816681440645975	1.0727510232429	1.07957756866994	2.11087553403018	1.84200352833291	0.59588741307221	1.35027057878139	0.980901613890222	1.37811734458365	0.959661545540215	1.18933166335396	0.324844974646836	0.971092459275163	0.451897688145638	0.857509550291202	0.494614931380108	1.00617924310349	0.816769320463221	0.741433734117104	0.386419373415221	0.807460261998659	1.20283105869254	1.119502806896	1.17321109818978	1.13492594325236	0.902355770189405	0.56731085914926	1.20130978691135	0.432094410876165	0.204086135790541	1.39813902144645	1.24261855330194	1.19368034452824	1.00616633390016	1.19943295935153	1.52595233151107	1.28934500131738	0.95634340631282
"chr6_18236452_18258405_-"	0	1.0127788264774	0.984166011489718	1.0430181331875	1.28949786030944	0.859594603334706	1.19308326445296	1.25563906033342	0.479172979419586	1.3579790059071	0.375975832036318	1.02770526376981	1.00766896234624	1.23567724337309	1.45448802281828	0.93398003247573	0.393896623049962	1.06430244749545	0.933016139076916	0.901718005119082	0.811829838957841	0.700780011801499	0.669762427553139	1.13924219560633	0.832563148451496	0.723414164791624	0.959223306026832	1.47083799201004	0.980498554885443	1.12107699509298	1.02099527369476	1.49445502793568	1.51184561040174	1.48300878088517	1.17856621549351	0.966052054545942	1.2116548925191	1.36652721683424	1.03411129740588	1.25459577075922	0.648374481064381	0.270093758944156	0.427436498542814	1.04039907281673	0.514167760729321	0.667263900625295	0.942963342569042	1.30786698067152	1.38858405704427	0.889612675943836	1.06689539279045	1.16049605985282	1.22302028357925	0.915163742604152	0.979586531949871	1.54767741159042	1.19241068819043	1.28987322509232	1.19805662664496	0.910106785072124
"chr2_8908621_8958642_-"	0	0.627891281930608	1.03950087384606	1.15082546503254	1.10398913979453	1.03675576867335	1.0754652011473	1.35823365890655	0.935512526227036	1.40005342390543	0.953034186847557	0.849432863389695	1.07673608337461	1.09784032818414	1.97504481247435	1.02952682118545	0.280049633734528	1.03648543461443	0.880548547392913	0.524917019310016	1.01309830422357	1.03418594678706	0.754189768921761	0.943051198677047	0.724640007488797	0.979438374983726	1.04739531884269	1.12454068497581	1.31685329903869	1.04104300057377	0.666227789818646	1.26421517634565	1.22618883703815	1.47968210108899	1.14408901820447	1.15826255092097	0.823279822190862	0.56134278862011	1.06543666930037	0.877972738931927	0.403637767918047	0.480306399491384	0.623369489792229	0.701555599316158	0.36311066931157	0.816298185712493	0.863708155642393	0.890201286167	1.35117522356783	0.701748800777134	0.987513170520524	0.803525038148573	1.26148107135247	1.23973638527216	1.13302966992565	0.645682816409204	1.53552164732625	1.64232152218594	1.24760353393659	1.15902834082
"chr14_65561337_65561766_+"	0	0.683824996002989	0.798147318209934	0.55272578605093	0.670343553122419	0.334855639619269	0.74750144033951	0.929503482932664	0.932132373814503	0.721464999967032	1.22332688737047	1.12886058706329	1.10499824378157	1.34089157575011	1.4509278423536	1.18647122232696	0	1.41543260923182	1.26815201517229	1.12831986304831	0.67634032241037	1.88465203676794	1.2320215883037	1.43699334109626	1.48310206577063	1.36336595907997	1.00283198753961	1.02454499168867	1.35652528942466	1.2954860298095	1.25994358839476	0.968365588727981	2.02538826926968	0.588563580988235	0.51007287986162	1.76733714548288	0.860763769009591	0.925134930573673	0.790906673003909	0.937047507396527	0.540169562139813	0.699935873088761	1.01533378935761	1.22209850445254	0.610674454286979	0.948577027349423	1.2209463993659	1.436297071845	1.08728046559969	1.37369477920933	1.18430472925709	1.00232860393675	1.31350516476309	1.49591818335611	1.28980104337002	0.911884439481203	1.46308921179632	1.63652040751529	1.20426309207604	1.59123966680932
