"52D_NCI-H460_2"	"25D_NCI-H1703_2"	"49D_NCI-H292_2"	"04D_Calu1_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"13D_NCI-H1395_3"	"40D_NCI-H2087_3"	"55D_NCI-H820_3"	"08D_HCC4006_3"	"43D_NCI-H2228_3"	"20D_NCI-H1648_3"	"26D_NCI-H1734_3"	"31D_NCI-H1838_3"	"47D_NCI-H2347_3"	"35D_NCI-H2009_3"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"39D_NCI-H2085_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"37D_NCI-H2030_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"56D_NCI-H838_3"	"06D_Calu6_3"	"58D_RERF-LC-MS_3"	"27D_NCI-H1755_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"12D_NCI-H1373_3"	"09D_HCC827_3"	"59D_SK-LU-1_3"	"16D_NCI-H1563_3"	"30D_NCI-H1793_3"	"29D_NCI-H1792_3"	"41D_NCI-H2122_3"	"15D_NCI-H1437_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"	"02D_A549_3"	"01D_A427_3"	"33D_NCI-H1975_3"	"22D_NCI-H1651_3"	"14D_NCI-H1435_3"	"23D_NCI-H1666_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"48D_NCI-H2405_3"	"24D_NCI-H1693_3"	"21D_NCI-H1650_3"	"05D_Calu3_3"	"38D_NCI-H2073_3"	"34D_NCI-H1993_3"	"57D_PC9_3"	"50D_NCI-H3122_3"	"46D_NCI-H2342_3"	"42D_NCI-H2126_3"	"17D_NCI-H1568_3"
"chr3_142736379_142748460_+"	0.637780837176819	0.880782816853563	0.565404408039152	0.724355033847067	0.362931539049603	0.700223258032052	0.645445085802177	0.354686108257231	0.177858869258398	0.762891552191356	0.262127357305086	0.385043669497187	0.555777301685382	0.568021234380294	0.867622727575842	0.220036662332286	0.550574280449986	0.579165453674233	0.636236266370734	0.879243858634483	0.83912842839422	0.932233065599651	0.979607060336295	1.04389120640073	1.00812480086806	1.20653629221401	0.847776434420288	0.777704878328093	0.888844708626798	0.853692953857787	0.837953604054861	0.786435594999336	0.948690430750894	0.592154582441799	0.662318343917448	0.965726663341046	0.828649529050373	0	0.756665326239451	0.907260698515563	0.912693413817305	0.934177469908447	1.17293911562033	1.10336294319991	0.54657907347086	0.349285723692447	0.447625168404656	0.0849781216938164	1.33475466781448	0.449011261670579	0.414337349853902	1.30853176517363	1.29547633839826	0.13090655582347	0.753334577163089	0.833151560339564	0.775710754188163	0.356151581945945	0.197817275891041	1.03193686861413
"chr19_34430576_34434968_+"	0.56686735750592	0.377562998126309	0.636623364218577	0.729927947971521	0.484016961267771	0.353838833488212	0.383870867678389	0.572853082243204	0.947798846308659	0	0.621036282085009	0.41658776464738	0	0.965750664293257	0.467464703855805	0.701920715524044	0.689368347372671	0.744189047370019	0.735915455813902	1.28734583343352	0.571820970732577	1.16754301085897	0.661954783668665	1.16872784680825	0.86470772555479	1.06061188374405	1.10705828997141	0.713193619262108	0.871853659759232	0.854295749320648	0.892752584274692	0.602506215697101	0.376527732902019	0.729449083240716	0.526951877778699	0.870434870111689	1.08149746506572	0.619960709098859	0.255443988045066	0.589852369031601	0.693399356877971	1.14125021701416	0.92786934078622	0.831572392713428	0.956850699682513	0.643701298361735	0.573150201025044	0.611891915936716	0.6106866646822	0.926077736202298	0.824752047582814	0.96467135992999	0.538416118820728	0.857288497446705	1.00107872996391	0.953100621756316	1.0848901328034	1.23404444214034	0.837959009666727	0.412230879441113
"chr19_34430576_34438766_+"	0	0.335862542705671	0.222472253030951	0.678043168123913	0.873347326238948	0.52357507875692	0.383870867678389	0.708603279524284	0.443881475102786	0.287775215598247	0.282776044774692	0.788028525907006	0.438417904465015	0.78089439985575	0.510068497071235	0.629383663216729	0.767812486507913	1.17287829833069	0.509598912807915	0.818486902279765	0.429439048825537	1.27733214641005	0.644597840745049	0.961072699081551	0.625825805202332	0.914136887530368	0.932049742128934	0.812871449462981	0.745491271109861	0.912065988885495	0.741450793984374	0.46547280980396	0.663489921797998	0.590195375151504	0.972367186994791	0.808155646756303	0.852819899117221	0.659703574803987	0.119486449522528	0.604259741184438	0.707758550608883	0.888886176592924	0.668445439354055	0.403199641794651	1.01960822326992	0.452257279057426	0.836175558758148	0.643572688660988	0.807739179801436	0.764133540679909	0.865848939047548	0.964479599079304	0.820696022832469	0.931942945277239	0.790652699286548	1.09701230662683	1.03867122554706	0.938743853278876	0.798780561421536	0.949593191784926
"chr10_68468123_68470163_-"	0.547448003087755	0.616573912070084	0.79911089112455	0.469947518233858	0.873347326238948	0.321135806985696	0.676022170437972	0.788064037668853	0.134964921289065	0.231701756829776	0.164007600880802	0.681407219150382	0.427016494154478	0.27067154729052	0.606469988078757	0.827484324783558	0.75222367805822	1.45640071693441	0.735915455813902	1.16828738408	0.845703395936754	0.820952474215769	0.994357459358954	1.02744343223866	0.831821122814899	0.689605366598219	0.967633416595574	0.78900425922762	0.687138175022877	1.01441445504009	0.759580960581339	0.735157021865073	0.694626835075469	0.390033837880662	0.695077499288729	0.856790364933204	1.06064831832224	0.553467769472763	0.66913898725444	0.669018757288414	0.944543587109704	0.922445623940736	1.07410754423509	1.09309279109566	0.698438332652437	0.659889913431136	0.506541475166811	0.855709805974149	0.689563652768974	0.515664612801659	0.737275540195435	0.895777736715535	0.619384045192923	0.896952152678878	0.994880935875957	0.922495560904164	0.964840501513978	1.14783938908599	0.814461428580431	0.189628535213623
"chr9_133412299_133412921_-"	0.537402686547011	0.335862542705671	0.79911089112455	0.469947518233858	0.668701084140165	0.512786709235469	0.335863619645623	0.650233658027209	0.349289845513548	0.387997942957739	0.350820479281566	0.60360791407278	0.647565193193034	0.563731133915838	0.543216338038429	0.777086035521909	0.888926616029597	0.970828810688431	0.811133757357464	0.495083659846108	0.199854560441213	0.977581726365937	0.240560714095799	0.859739805948748	0.858523011508431	0.579646904783196	0.808615592761228	0.725308118835361	0.340077892706624	0.968964775305901	0.747028954326686	0.666705832981351	0.787002150357122	0.923891963651758	0.640767940745996	0.952590345693138	1.18900135273043	0.674200675679817	0.725589132320866	0.606933926551043	0.87317246778007	0.829191985692091	0.515556213475014	0.687612154450123	0.787104419297904	0.721373513354602	0.572351984865656	0.554680705017307	0.741192613114197	0.479581244861777	0.536654813498994	0.626851877474336	0.532993205317773	0.848163638253884	0.940011827123793	0.576044350177345	1.05037798510744	0.920024793678279	1.08683251954107	0.596856981950489
"chr9_83677727_83678599_-"	0.842041506039119	0.777836996365527	0.635221871094417	0.550900222152915	0.886481779144541	0.591147956096956	0.437566807879913	0.354686108257231	0	0.313238941069499	0.670296721087561	0.553890851689922	0.245094960041503	0.648743710046613	0.375648855552877	0.471765538957943	0.702526386485842	0.479172979419586	0.454632480165445	1.10901221497175	0.506725198793318	1.0075453394021	0.160559421291977	0.931122202555961	0.746090283665257	0.553753728747374	0.660717701442147	0.859847889028501	0.796710268576722	0.924023083911603	0.652722553922173	0.864440087108378	0.96435405654182	0.878439096109106	0.623708404024073	1.19096873094717	0.828651395626661	0.387983610353207	0.402341914829096	0.387670705187793	0.918856247262089	0.76554640672841	0.727838197604234	0.72065078462798	0.41368727976733	0.75250615356227	0.595073002389035	0.642099519306007	0.754158924721875	0.360519646658625	0.704321581904609	0.894858416903158	0.660203483581327	0.861050125155142	0.963391811496989	0.876596179529087	0.754485676294721	1.17977920547455	0.91502368059668	0.933266766400808
"chr1_26257597_26259802_+"	0.645772111719314	0.456323970860956	0.21882586027361	0.370366696184979	0.683237551667578	0.212000717664419	0.233035384257217	0.129021534463378	0.177858869258398	0.423259276019346	0.424802398913081	0.196104758001871	0.190920382903926	0.559398231295273	0.470835331521433	0.479581570824505	0.449730401970078	1.07560328996783	0.240410114600713	1.06320487398162	0.90243043357073	1.02025215915871	0.783833719747881	0.81592157472566	0.723713604523724	0.903390044652996	0.469982345740387	0.811285296934188	1.02235396438819	1.04061157931666	0.840001046258601	0.521723523305153	0.685189751563744	0.969535803518609	0.476125023106333	1.03293791253237	1.0047869429718	0.727986686531937	0.621686735182039	0.652813406987494	0.773500414854656	0.825681654097629	0.677416204050333	0.613782847227076	0.809490644400369	0.832412396563232	0.52757678413847	0.468082433988157	0.598614555050408	0.715320382077419	0.658889249379513	0.841111479698404	0.576168752334721	0.666847275605578	0.732781036300673	0.936687801842431	0.669540891762639	1.08364839247447	0.848308366748782	0.756758418670033
"chr19_50398851_50399484_+"	0	0.920629163702153	0.476139873981595	0.479908208582741	0.420496487062464	0.602233357120363	0.334298358528195	0.658239933593865	0.177858869258398	0.313093349278998	0.460283786598003	0.553890851689922	0.383989152813934	1.15914529283756	0.510068497071235	0.655893354917734	0.442983208516604	1.15894422203413	0	1.00707871438021	1.09579393792744	1.33071022564939	0.368675622255993	1.12287916734599	0.725885640245375	0.699602101087766	0.670085123416093	0.787330146077925	0.760653761498297	1.10547413203454	0.910335790686466	0.741891369865454	0.777147655513296	0.47406122302873	0.596294095969687	0.984052049680449	0.869866768610652	0.38169257150409	0.872808188574628	0.458095965079054	0.992426463928064	1.00571213486219	0.974811055176996	0.773677771343132	0.847330084867148	0.437747557134609	0.651475444944164	0.838796868986359	0.620772810617288	0.671114837800046	0.494212791555443	1.09324658008956	0.664457938989464	0.649082528972404	0.883720828326077	1.2484407382502	0.876539708420058	1.16092857196353	0.955572334675671	1.15922863489557
"chr10_103438015_103438808_+"	0.80463674180312	0.550525273975874	0	0.223523067145134	0.296657729558998	0.525480808032383	0.522463649806496	0.631263165323579	0.303678720404572	0.620103467486516	0.695195406139358	0.549730592832732	0.696361100187252	0.673422560134875	0.107059254448998	0.718825403626686	0.550574280449986	0.548323757283833	0.598252101594936	0.620618512628757	1.02402281777054	0.76276094431222	0.523999246348429	0.605658033985747	1.00187855895283	0.846146561641671	0.653204004501455	0.694887746338272	0.816632903845431	0.941289537075939	0.532741208788341	0.891971256354422	0.904312800212483	0.790127309373293	0.86912222474432	0.620162977048936	1.20836302568735	0.768411750099202	0.767818258569041	0.908887699018278	0.723403912896697	0.964263753593887	0.838542044974793	0.69149348674242	0.711075698339864	0.716475136786993	0.762999296523877	0.442296940737581	0.486837417980688	0.703479476370276	0.543376608630808	0.834979265641527	0.255844825183884	0.413395075300424	0.884062048867325	1.07787653446325	0.955985098371235	0.794971228156083	0.731581537923148	0.750627505269349
"chr14_73147795_73148094_+"	0.645772111719314	0.488284797766967	0.21882586027361	0	0.298565364768652	0.617681002029512	0.199621289356015	0.385228075678963	0	0.733391635533299	0.493613137710212	0.346699165653204	0.725683874996775	0.701763970834436	0.606469988078757	0.824509901446954	0.489500563423595	0.546265950579098	0	0.974501997317633	0.589871343611308	0.67446085099541	0.888916516336591	1.00958119316937	1.03024363174525	0.647969671090561	0.912592142716999	0.666077404093939	0.823430717984518	0.937187435204736	0.576126357826489	0.0937509337206825	0.37108524679207	0.551740159652955	0.893332562805815	0.459024287689027	0.772777966287856	0.512300106719091	0.427436498542814	0.783090497635637	0.543360945507883	0.87650056456744	0.875758870966113	0.897317158229224	0.391798754197376	0.758161897822222	0.610009951699052	0.839929532017593	0.757262906958621	0.863132213902467	0.627617767928423	0.891701342630636	0.596103360998191	0.655185042311552	0.819839345784265	0.925161440186114	0.956520494944821	0.950975738298466	0.607999892056493	0.887168599832079
"chr6_110887505_110890356_+"	0.653618994982621	0.627891281930608	0.750323855581714	0.626196680095405	0.7772409228437	0.527925990257325	0.799430739844592	0.129021534463378	0.390562740419321	0	0.283458978997687	0	0.713963180584981	0.843903333500113	0.715930533745514	0.4979805979373	0.540754360930599	0.177118333017379	0.563329668459976	0.746802630946797	0.560342240504202	0.773218134072161	0.748683640614183	1.08220352739802	0.758711986478186	0.844294068057274	0.789217447202623	0.459963447252129	0.848475241284095	0.855755261558624	0.669014808854247	0.373043880433997	0.645042461148631	0.826961597164733	0.569925062472436	0.525992288179862	1.22265905303626	0.456419767610797	0.402341914829096	0.551469394463445	0.736375993514424	0.904527840254846	0.743602334651227	0.907092269805725	0.608227372891911	0.624881104149235	0.639892338025337	0.464381498144725	0.80849221753849	0.755279228036808	0.838437626734166	0.305534255583521	0.774969334305402	0.482375438993143	0.86024840990761	1.11598970842551	1.10066976925434	1.21803287075581	0.652046918168014	0.818830331181549
"chr11_77619606_77625818_-"	0.71252129935516	0.357213081971415	0.88279719423846	0.619107929519467	0.364614292493936	0.576402939611269	0.554299491942152	1.19152564855348	0.928699341097196	0.575537623878744	0.945796497458209	0.819171785633348	0.802881089817247	0.845530689321344	0.508532001129507	0.763535697632913	0.411154438857576	0.92133614898845	0.810151708509738	0.803292194364057	0.827745621292218	1.07246717480066	0.921425926665899	0.524935423453916	1.02487153815603	0.915254211493549	0.920791481792508	0.903952648378802	0.866578437270145	0.684874077396181	0.845613002454184	0.884858838374766	0.811204005186092	1.03010072826484	0.792926444238215	0.704300617153965	0.662915634347297	0.521307088185739	0.813597971918912	0.76434312424032	0.409577686144979	0.847435891423019	0.936429699106288	0.84998235432694	0.937214992321487	1.64787407712508	0.648713362404532	0.805313804319869	0.419694204693797	0.706563888082545	0.934486537832212	0.675721983754287	1.01558678461196	0.814877585617303	0.917746602332746	0.920274687050183	0.895666665647227	0.948179003967111	0.683438616727129	0.741450536440383
"chr11_77624963_77625818_-"	0.547448003087755	0.750550249081865	0.56209467335212	0.559183049402977	0.345974035373147	0.519180136844754	0.812197791090374	1.1679121604439	0.320856112563349	0.816439349929062	0.675097196701193	0.940428657408539	0.643504086391735	0.863546280092674	0.506990049893284	0.580621057514122	0.562324602757447	0.817729455298401	0.579792046185012	0.579746058709356	0.915043875414489	0.824851732779426	0.729847438920108	0.947223239330413	1.19703279095042	0.900915703332656	0.739429348388099	0.827913222587894	0.760409273186374	0.484911978309748	0.871445648424009	0.631430776969486	0.76079103286177	1.01081904233348	0.7746592153165	0.584762652213747	0.932437132364185	0.386419373415221	0.750914816027321	0.816876311931787	0.544182017002417	0.910526504969984	1.05523308155414	1.05420187029311	0.939855073008883	1.38765068772659	0.386868594384153	0.491987138304492	0.4959050097068	0.559095872132908	1.08758592706845	0.785149239072818	0.160874665766936	0.71295605067185	1.04894672702225	0.950430895679199	0.983083170067017	1.03633322856656	0.721401376882645	0.898252542189099
"chr19_3660966_3662001_-"	0.787838839728629	0.536966295491743	0.754610375935562	0.611901550517601	0.631823893276692	0.876042336304861	0.898368962616812	0.913098874075663	0.629362047816353	0.760919909434215	0.980843732278857	0.433325703809222	0.466349606827615	0.775601323846623	0.546049219094787	0.794551466578068	0.68870985975295	0.402667522420621	0.636969332357435	0.620618512628757	0.824845222699655	0.89475201746286	0.514012187585433	0.668747999268348	1.33330828616154	0.668761351268669	0.725081124474214	0.607117675881656	0.77529347242622	1.09267507705022	0.864690199525192	0.84215029561312	0.753835838826136	0.958696449278469	0.929602521427017	0.680537823240821	1.13364595327802	0.864455562403862	0.850326730250727	0.416482349113846	0.650825126345313	0.630114372185461	1.0040829430975	1.44930157691013	0.758455694336379	0.549385063772276	0.559346845906948	0.615986959854877	0.62284728152226	0.651472641435063	0.599724726733484	0.535188431381286	0.915267456528564	0.711909053336356	1.00423775936117	0.588452286479221	0.873726636450219	0.8766818049189	1.02589341333635	0.944500143101666
"chr19_8455405_8463686_+"	0.836972894740935	0.753435394995133	0.633815840625593	0.205378592157584	0.331963851627744	0.512786709235469	0.359791535720806	1.16588897770575	0	0.422278411808859	0.801886788589798	0.603591791585316	0.404600769035239	0.626891465017199	0.505442604486693	0.329413652332912	0.405947799081815	0.833523510785672	0.136632217356019	0.381571613634902	0.827486515305214	0.894209024790536	0.691043457648649	0.720922921924758	0.888604551756142	0.581847482104239	0.858490901500085	0.864910934690384	0.621134795110306	0.948305091165118	0.912225458032948	0.593035220603882	0.537561090409167	0.900437593114479	1.1498321952223	1.06304386676382	0.672294126171102	0.387983610353207	0.499531192404715	0.363686407869439	0.388543203642094	0.48292820686179	0.848106235423413	1.10638214327572	0.523961094438577	0.592901596242652	0.84614717753367	0.823033026591891	0.879257651091313	0.709626548322175	0.732986376767799	0.386612987087955	0.615389231329726	0.582016755054047	0.951350889313433	1.01280830010309	0.871300927660515	1.1150075560605	0.742253164166997	0.82498236014634
"chr10_5773842_5800705_-"	0.903547251610227	0.439415940800325	0.697792081052815	0.550900222152915	0.78986799135438	0.585736977437788	0.715964155529658	0.807812433555406	0.134964921289065	0.498080268711637	0.683262405431077	0.286994966902695	0.631860764727465	0.499960213191611	0.107059254448998	0.536444203109745	0.68273476643481	1.01525382983158	0.834326548874619	0.818284963284343	0.724065480725895	1.00390278473653	0.792112198129632	0.568615988566268	0.990213028919945	1.05485488564347	0.92196316678752	0.780844002288019	0.620690543740622	0.676247386120667	0.713228149154828	0.725480589503137	0.262641324695767	0.825315356048442	0.814025778458446	0.862919789019074	0.992194481374445	0.993074520384806	0.967802067741929	0.73492570096707	0.737511685448885	0.902812889288565	0.703268395482632	0.718338879778633	0.72359866503028	0.87101875685715	0.775716387867856	0.473931046272385	0.400807211175653	0.740412403919504	0.753681440081341	0.739011751278893	0.730063311275266	0.768628689972723	0.694079624761998	0.947090571861185	0.944076732691063	0.77145955788751	0.930881790767391	0.807203206147077
"chr2_61485768_61490776_-"	0.43325460787916	0.550525273975874	0.558759521530016	0.813597893923965	0.557868550930184	0.432870473982112	0.569382990389613	0.561901997245872	0	0.521230537039541	0.575688214231169	0.387163763114378	0.408672318780931	0.746186659444906	0.465769529003751	0.500105235781112	0.633430034989458	1.11031824399047	0.475664854992559	0.991436654980002	0.819015913886312	0.941637951515032	0.70904852339204	0.484510550794029	1.00039487390609	0.588256466662842	0.865663840065267	0.674506459995824	0.396079291967031	0.676247386120667	0.40128491864715	0.57555401810731	0.576988139737686	0.715200382572988	0.789674273971847	0.988632771602962	0.965214287087975	1.09747055881744	0.682743524702806	0.729247765275308	0.738146639760389	0.896223550999559	0.832057619259085	0.837896951726804	0.921179605975664	0.569735496826616	0.623030617655199	0.579302284157489	0.439942334453424	0.653425737430578	0.613514716625495	0.463487546747003	0.740981870997546	0.457403603170515	0.486250952291769	1.05491432220712	1.05544841996852	0.671482117002451	0.446554102654725	0.913931389336797
"chr2_61482380_61490776_-"	0.56686735750592	0.228581250679243	0.696574970270771	0.550900222152915	0.496422279521786	0.694360969565055	0.520935875176696	0.844095120048219	0.303678720404572	0.617915903577684	0.666000505245763	0.483387980021722	0.396451165973964	0.806374463070122	0.467464703855805	0.209877058456664	0.30627708344253	0.681394876002728	0.880235728020401	0.797305070746276	0.61835967079357	0.847087328968473	0.602712669942592	0.448291073325657	0.889325080757772	0.784837616190016	0.77581239092715	0.649100245978682	0.554034694753082	0.536393532994411	0.591853230292295	0.651718208688161	0.273370842461875	0.735575934335008	0.601359862931017	0.762809977746458	1.05089132546857	0.855028908544338	0.272997439503702	0.372196326682989	0.546119315755736	0.751012178341852	0.891079903399367	0.692044230221789	0.402133937181782	0.632395983708106	0.105984852412356	0.735844471374745	0.383939185666121	0.533513411682268	0.605156171818361	0.484519863179331	0.684851747608608	0.560003722645472	0.776752081737342	0.687855004649529	0.860466218545057	0.892394658036432	0.6358908618856	0.639734633646432
"chr11_70354301_70356254_+"	0.645772111719314	0.536966295491743	0.700216117303405	0.344252181979663	0.278836410552954	0.445806278482233	0.675665066701161	0.354686108257231	0.557720256495297	0.742744901430475	0.710845825179115	0.166785149130986	0.287654349664353	0.796367125303852	0.510068497071235	0.655173071111687	0.24276561997763	1.12804063253685	1.01097501457161	0.857188693280755	1.29301215662246	1.10202710352046	0.471919007508342	0.498895898484235	1.22141320039174	0.779300645686923	0.335786210905182	0.753736453556099	0.474960896448405	0.599138189856178	0.754636621605662	0.803788833394559	0.752802869626231	0.540300585192324	0.817921386300257	0.964999724530905	0.596793176084312	0.519003640325986	0.790622029420343	0.452042456403093	0.649099725453424	0.85235640188197	0.941885221681233	1.00273943387972	0.735327784524907	0.665363702183862	0.559346845906948	0.571827865698654	0.366681767508802	0.620469983400682	0.859669334024833	0.679885331508843	0.575372473188586	0.724640007488797	0.98274715968169	1.0897664884274	1.51722243556531	0.415999101905784	0.902662009834092	1.03571347573571
"chr12_100282943_100298175_+"	0.793510638666558	0	0.368867230677658	0.626196680095405	0.529351479855005	0.421957651064872	0.905474625902766	0.907518034254591	0.177858869258398	0.711793171529713	0.687322772859765	0.372625417783454	0.30329271132452	0.555635143465951	0.425844701992401	0.43790781079488	0.51356404868201	0.894300305255663	0.605137491168428	1.01758139901213	0.701180197249437	0.878482987798575	0.41572589507259	0.586934782221723	0.678301980516435	0.773136187060946	0.581388801953484	0.77396853991517	0.871973790641077	0.731417998052084	0.761647494333891	0.766289485685673	0.508576866412163	0.455139197477864	0.28068924140221	0.704300617153965	0.724065743038438	0.875739557913009	0.945519175594689	0.933642578817731	0.841603308485747	0.986646407059118	0.53173928200576	0.317773037848745	0.53063130697639	0.521014865299571	0.711391386902354	0.270562140606055	0.302843231002911	0.594616860490586	0.58110675682405	0.877365211270542	1.2251082598683	0.752731688779122	0.919398693501799	0.66260987584965	0.669540891762639	1.00251686730472	1.14848037254456	0.871472628762432
"chr1_30992390_31007102_-"	0.420142160060707	0.199620552464335	0	0.827087152986322	0.705723321733565	0.646741773695661	0.687814499400562	0.50753667154365	0.471879552536436	0.403625128883538	0.191428346349961	0.4297474536332	0.459193922089701	0.380472347225651	0.425844701992401	0.382220404051958	0.605822853499782	0.681394876002728	0.673863366356957	0.839458959597155	1.03925454316592	0.96867823743367	0.33155835968111	0.452084567867745	0.90436087426951	0.746622098119379	0.589537716296581	0.850754636072991	1.07978276368682	0.783590500144779	0.947357814867391	0.59779653530175	0.760891983175235	0.831011951858692	0.571276555076392	0.897852551544898	0.562783745280513	0.633841205807827	0.630894943835082	0.703883127955081	0.731357637524674	0.734114455280559	0.454141902715211	0.505421439181068	0.614483851591572	0.590980465946734	0.742313051608456	0.316747679485858	0.415448755335585	0.537514281879288	0.76790436806028	1.03293192822333	0.966533081777266	0.782535035910136	0.867074823276938	0.324605927435096	0.740899396220732	1.03253925764133	0.785954154360089	0.878800650766392
"chr7_155665175_155680908_+"	0.557266212620327	0.228581250679243	0.368867230677658	0.671757919122109	0.434785789236236	0.503727345551537	0.437566807879913	0.282640464997718	0.414895888701596	0.769602692177693	0.644027804236795	0.541288574102387	0.735139625631967	0.716824200455412	0.387008702189664	0.435455100636017	0.175163333598359	0.744189047370019	0.931614830115395	1.07459229043286	0.797357386736755	0.906268378561456	0.584614751964404	0.696555878355267	0.679470752612626	0.498531937885963	0.54457986007508	0.736461684457664	0.810132310972131	0.938393700250562	0.946695277011616	0.536218108309101	0.787695701210349	0.781737199817172	0.401460522992982	0.176233655373894	0.871824053458902	0.700878553027438	0.519819130626102	0.576039002034989	0.69477422376957	0.813811606322545	0.315787982736402	0.195127192597706	0.63970757759412	0.609156019917247	0.511176323772284	0.671470063460881	0.588618531523733	0.712482796285039	0	0.772690654621113	0.886239431372275	0.680947773067914	0.760090501864345	0.588751154795606	0.307540934294571	0.991987595423377	0.520565370208469	0.519399568616038
"chr1_179131311_179133374_-"	0.420142160060707	0.335862542705671	0.472071352891046	0.684238751119262	0.61356128411555	0	0.688508734166025	0.909096955810828	0	0.485356360687821	0.447020806764169	0.353320094200309	0.396451165973964	0.499262756803076	0.379809218226582	0.967708144524458	0.549667575989472	0.865469029182836	0.418340255370073	1.03368683298803	0.891034482129767	0.3085138001935	0.970996270964592	0.109563605896747	0.612243434593867	0.819433387722346	0.825613031720831	0.767134113974944	0.829594384632838	1.44037090385019	0.858332907680017	0.726045571871478	0.752802869626231	0.98138799590121	0.755116593874364	0.591571798433162	0.982826036366627	0.411403155009973	0.568307802821796	0.533209388556726	0.593991636060995	0.836883293329268	0.617964824867538	0.4711742827645	0.606302918852768	0.763743192042714	0.915133500245707	0.646131270130053	0.632499618669555	0.210049706811122	0.790542356004795	0.760670436127603	0.908309801445645	0.521704846710137	0.766795976352724	0.90225636696477	0.541373387014154	0.982902725610132	0.497168518867267	0.738222217563297
"chr1_9931891_9934860_-"	0.420142160060707	0	0	0.533845043323779	0	0.66566500918594	0.199621289356015	0.673690886848424	0.390562740419321	0.835638123171644	0.639015402330605	0.640274184589135	0.408779075344635	0.568072168270683	0.73457373148998	0.809272059332272	0.486959812000656	0.908476717274274	0.8679309778534	0.902461135254706	1.16706795389449	0.993820779113868	1.04756134170296	0.567357029524954	0.946408304929779	0.867983299857035	0.868279584950669	0.913054267059268	1.03865481625333	1.13058489901378	0.859456920531683	0.610885691841305	0.663363587164492	1.23299641625829	0.805865583145903	0.514550602963208	1.18222018430666	0.722961807229742	0.877948670208947	0.396769109318236	0.859547272270887	0.886793878732002	0.983175434607628	0.694280844020325	0.9952007111178	0.834826828266677	0.376936551030482	0.560433502983828	0.504242398720696	0.785822152053106	0.635558827867425	0.911394110010498	0.676303683513421	0.702482812563958	0.988164124401628	0.300388053313421	0.853674710992604	0.992253628016523	0.775587300196085	0.974225062245037
"chr4_39737420_39755739_+"	0.420142160060707	0	0.474110377716096	0.344252181979663	0.407165280731125	0.321135806985696	0.737241383882107	0.872848455736458	0.414895888701596	0.440996285249106	0.575080950779261	0.711279048047604	0.430782676792279	0.567425015905693	0.849432863389695	0.98563311680757	0.92739085667	0.818832057778294	0.806861785924993	0.989250871118327	1.26636453939871	0.924404213692203	0.719264718071836	0.575592986067071	0.713338214746504	0.95404846212677	0.855815346129382	0.580688440585613	0.599991216878731	1.36298181886313	0.739544117192765	1.47103869130631	0.860178416708708	0.547143524529235	0.801859812938297	0.613636183449822	1.1541786053638	1.02230854024304	1.05871667559189	0.742916732162739	0.6723284910499	0.605812117322606	0.642449703922758	0.557395436047552	0.874871865865357	0.44925691363308	0.914088186367639	0.626139128799333	0.373931070009409	0.632957621474464	0.471794354097413	0.588957373630211	0.751632646736746	0.558674055294922	1.02641027766231	0.27535475528076	0.579200521765516	0.875198862060827	0.577136383951959	0.550863147846699
"chr1_1815756_1839238_-"	0.637780837176819	0.649677921580284	0	0	0.517895408437511	0.696019886004865	0.335081694265406	0.866721817141609	0.522246233162172	0.693419362346238	0.711290143026933	0.651518563402903	0.30842764891788	0.711540866853468	0.470835331521433	0.829441414237483	0.614289635515519	0.780714395311882	0.899693772556504	1.31864874591812	0.753941379531696	0.768422746017305	1.08518452590775	0.601025874342687	1.07659939259241	1.13486952599821	0.950163399590148	0.544053142959144	0.996904200006118	0.685762962780643	1.06584984585986	0.4644428029896	0.685189751563744	0.451253810963949	0.708669806640837	0.340250844144217	0.739939195494121	0.604220411906701	0.647487370950848	0.676584065657494	0.774897498691421	0.738238817850878	0.615647260301099	0.712347247573852	0.687257619919531	0.861200804903276	0.350897562490993	0.550807108533101	0.809464599289082	0.625613596404378	1.05503064406804	0.514386199428357	0.873400184311665	1.05322594548868	1.09367079620351	0.601096721624033	0.834594833060324	0.447431404863363	0.591262970205223	0.683939965194748
