"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"58D_RERF-LC-MS_3"	"37D_NCI-H2030_3"	"02D_A549_3"	"36D_NCI-H2023_3"	"32D_NCI-H1944_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"44D_NCI-H2291_3"	"35D_NCI-H2009_3"	"47D_NCI-H2347_3"	"51D_NCI-H441_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"26D_NCI-H1734_3"	"50D_NCI-H3122_3"	"06D_Calu6_3"	"59D_SK-LU-1_3"	"04D_Calu1_2"	"45D_NCI-H23_3"	"11D_NCI-H1299_3"	"56D_NCI-H838_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"18D_NCI-H1573_3"	"05D_Calu3_3"	"24D_NCI-H1693_3"	"16D_NCI-H1563_3"	"19D_NCI-H1623_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"17D_NCI-H1568_3"	"46D_NCI-H2342_3"	"57D_PC9_3"	"23D_NCI-H1666_3"	"42D_NCI-H2126_3"	"27D_NCI-H1755_3"	"48D_NCI-H2405_3"	"52D_NCI-H460_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"25D_NCI-H1703_2"	"01D_A427_3"	"49D_NCI-H292_2"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"14D_NCI-H1435_3"	"40D_NCI-H2087_3"	"20D_NCI-H1648_3"	"31D_NCI-H1838_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"08D_HCC4006_3"	"13D_NCI-H1395_3"	"43D_NCI-H2228_3"	"33D_NCI-H1975_3"	"22D_NCI-H1651_3"	"55D_NCI-H820_3"
"chr22_20933779_20934244_+"	1.27959477367977	1.24873592269567	1.32735672416488	0.915730280293838	1.18491741401783	0.84528618425005	0.721816789950863	0.731817928022115	0.761774527980895	1.46348987459053	1.14290796159584	1.31540711312834	1.48762283483621	1.35511289601695	0.866995297243263	1.18340062099601	1.50719326694979	1.15822064956543	1.43359237189421	0.633171580707992	1.2253693335725	1.3063800653952	1.09662704670662	1.16750359736453	1.08830640123512	0.92791777777289	1.18771527459793	2.08894551071192	1.26026665237983	1.50352315014907	1.36471001898173	2.10762108382064	1.76759983466225	1.87491325062256	1.29216653038783	0.947497520297398	1.4351649846824	1.42012949249007	1.24060928517097	0.43325460787916	0.95071024226224	1.26373693315596	1.25168016540526	0.944680500155409	1.03247458494894	0.79911089112455	1.39841400101676	1.57154579060331	1.54494614129303	1.16488305776432	1.03892683016355	1.18864238096855	0.993058721588444	1.20665550157629	0.876976611750739	0.731292216722719	0.60360791407278	1.12462364193453	1.32385784517939	0.652783682136434
"chr8_51860845_51861246_-"	0.988283579007235	0.937742292441366	1.19109855524138	0.937429740126944	0.917510078954735	1.00268206601936	1.4128402855216	0.941721748071428	1.28044772528176	1.2387288555554	1.21390683801418	1.03906112140195	1.37331473929829	1.09663530262112	0.684953904114588	1.46135466105269	1.50589580190877	1.78937863159146	1.45807285319549	0.976648652157899	1.31078709191034	1.34614115058512	1.34451387535634	1.3969927088899	1.2557151054401	1.09493936310023	1.00223783747842	1.13714469071863	1.70631691461437	1.21053484152667	1.33543474773768	1.47304665428517	1.51019389199665	1.1595921052014	1.00624290025196	1.40539521471817	0.698439260233382	1.22702083452951	1.24879456699201	0.547448003087755	0.918174026045292	1.22018031601447	1.00454999103062	0.550525273975874	0.938636064405916	0.882002657851947	1.40376466460196	1.03840939955428	1.23526145500697	1.13202709153304	1.32227974888646	0.913201300762441	0.822377939780506	1.27581570705927	0.887551151991144	1.72093871538595	1.40305773272234	0.86678389476729	0.979224080212782	0.962679323266319
"chr21_29321221_29329693_+"	1.46326669171219	1.45072980060794	1.35256128184282	1.05933111466512	0.909612276018962	1.31605370667452	1.33993481453418	0.891674365985578	1.28189331706306	0.819485437218236	1.03948555795802	0.787020910976788	1.43524863996227	0.901826652017644	0.892051988290294	0.82061880315171	1.2806117696906	1.16981162172146	1.40100712177723	1.30462453745723	1.25718252898124	1.15194538220842	1.52174027367364	1.22494564029265	1.09423154769671	1.50026234536828	1.41825899402619	1.72578360119164	1.32589695547743	1.10779544248532	1.27429039546888	1.32874192330351	1.5892789597712	1.25701619178714	1.21481165938095	1.17992742980078	1.00300283287224	1.36801334431436	1.59943429680483	0.842041506039119	1.40708674590415	1.56818314923636	1.28811993209362	0.693536811910223	0.930128096103245	0.84383585697556	1.45268880218399	1.51095872953488	1.33113784396083	1.06438987770689	1.11517208184474	0.467464703855805	0.967759979775491	1.06574035754741	1.07907399529242	0.785399602428953	1.16155034505143	0.978722027045777	0.840418961010693	0.867764338182641
"chr7_155672867_155680908_+"	1.47574691484972	0.834224970985911	1.25143635627481	0.634092896939776	1.29562171048238	1.01677545132472	1.5783958541274	1.05334569120779	1.17322706232518	0.685480056575563	0.666383717547062	1.04174704525391	1.61447820749485	1.35013163413623	1.45336859438733	0.847778141772786	1.1687387553381	1.2536221225374	1.20950574073519	1.5811888482977	1.42379940536958	1.15475649982066	1.39961899974685	1.50166702459589	0.925303769450566	1.30066843631835	1.52096456872519	0.879752871976345	0.851915466689521	1.39218471851127	1.67512232732853	1.56168456727534	1.36153690938223	1.29569082220752	1.30886208265979	1.09768862095275	0.903249068801225	1.52308078027716	1.39154008150904	0.80463674180312	0.764904389476249	0.591620969009908	0.879633820553046	0.488284797766967	1.1868374794128	1.27639726821668	1.18135709664831	1.16982697546832	0.8895729886799	1.20601832828059	1.3388799133003	0.86627403386123	0.956484768361812	1.10791580398835	0.838231062567131	1.08399615670111	0.936410669394441	0.608624639820979	1.00871743360626	0.955806938150431
"chr8_140818277_140890769_-"	1.01965893090706	1.09746503370994	1.15752526966546	1.08501253085879	1.24509204305005	1.16586264822167	1.52735016402253	0.818580023774795	0.867323846675726	1.15077386119214	1.18625444707126	1.03536910952105	1.05323804525528	0.956279043064271	1.40472784241215	1.22087646360646	1.04273833551503	1.09965039470956	1.26386104114258	1.06054027428216	1.08706701589953	1.28811439725786	1.23703736050885	1.3262746919548	1.79106432109131	1.21096078207402	1.42808314382208	1.20980981012927	1.41649248832518	1.50085591160856	1.68364566923089	1.48346212771464	1.19241061248753	1.38001511545242	1.16808741835541	1.25340654620797	1.31721900990547	1.59448601227862	1.41557476052271	0.445982733096482	1.00017796543102	0.965029696338828	0.98463294456238	0.750550249081865	0.822587633888052	0.56209467335212	0.655605252201234	0.643992993145237	1.39785047739811	1.04353083521263	1.201384326029	0.815936013924643	0.638934753138905	1.25467839075062	0.722798942060069	0.841339260528835	1.17305941264317	0.63665114464737	0.849410199104778	1.3062090753628
"chr8_140846260_140890769_-"	0.943805147197994	1.29137975214186	1.26141509944463	1.24636533617206	1.32118754897374	1.39538135166332	1.43875977650857	0.997281369407978	0.950361104987964	1.38489842680355	1.20381105024806	0.987371625557983	1.07113755388595	1.11965291428739	1.49185941936572	1.0612109177919	1.1602325379693	1.33118923051585	1.11061072379376	1.07536771073214	1.08171082540666	1.60263486384031	1.35924249343795	1.43978369211523	1.78121329286614	1.3233453883621	1.41948933693274	1.21963250566686	1.42253271493219	1.70520316572144	1.6615503358132	1.70107510764203	1.33941956036507	1.61622574311529	1.41919357249489	1.2023448827833	1.40460281368399	1.65960436335367	1.40252968024165	0.259011695877701	1.14650151236351	1.11921891205622	1.07840599677948	0.488284797766967	0.687911093057255	0.472071352891046	0.742879366552522	0.849063092075675	1.45411243705779	0.711878629914131	1.14877141273869	1.09157869822676	0.769772628728825	1.19950321273687	0.897708477478693	0.939053954870151	0.848961326312042	0.856562116680829	0.737327481465389	1.38861108773952
"chr18_9182382_9221999_+"	1.0789476677039	0.981240430173215	0.997868497725993	1.31133830406824	1.17596274486654	1.04408384556127	1.25946741116552	1.25161738100596	0.993369198418353	0.969279921775835	1.14254230420055	1.01877828179452	1.33619884054295	1.14301861085241	1.24825262226468	1.38174218312521	1.35351626802225	1.10074556790084	1.18204359983611	1.55021855463397	1.45075364582229	1.29862098164364	0.934864231966096	1.14869530317703	1.74160169708907	1.79369422278964	1.44531972352213	1.68036182804044	1.3762619813304	1.38653940159549	1.61829688173714	1.51037398109966	1.14330009300867	1.57319778061212	1.1377246757658	1.58416711502251	1.59128380296902	1.39321940797976	1.51963998641305	0.637780837176819	1.02693098874055	1.29235262621842	1.36360129502712	0.777836996365527	1.60898060562822	0.918549182093959	0.864478822579518	1.86896951937567	1.14591466832642	0.97694925056392	1.38132063084268	1.27177808936	1.07938117607925	1.76923722113488	0.882124161586144	1.19808773700079	1.04506336095431	1.05102152669278	1.15712060842108	0.828190670531559
"chr14_22909483_22911403_-"	1.27644423223598	0.895648820839599	1.09637098590053	1.1299392825115	1.30312081384725	1.07200872887086	0.85562855409579	1.35876707756616	1.10959649887817	1.16897402181293	0.765134868532878	1.08519871144901	1.20035267293542	1.31910456935497	1.04259323189875	1.15473204391743	1.49440046830209	1.26091487639488	1.4663038107267	1.0203786675329	1.11467273706029	1.04250135265654	0.519152516406862	1.21129754003826	1.32322057799623	1.44919594919617	1.07673170141642	1.1864830870756	1.63654981065985	1.50535378651302	0.713814789245931	1.25476944529568	1.48083466763058	1.50535724448878	1.12726610715008	0.974371176413223	0.922048225553096	0.905665746969647	1.16772336265452	0.661326612395732	0.757602111480392	0.948955022456134	0.979252403731529	0.889087986577482	0.667136759192489	0.954282271562593	1.12804063253685	1.31032481027109	1.12828047962719	1.11050138912999	0.994076793321486	1.08956390628258	1.23328024065312	1.25425302280667	0.967805379127292	1.13558841640492	1.25581272691824	1.32489685022243	1.39288565815028	1.05952354140334
"chr14_21503173_21503881_-"	1.5478382475233	1.08189953291464	1.1895504161134	1.15916581617273	1.16885105239396	1.1194683456119	0.355006400388494	1.2187721322942	1.06736491165367	1.37621905887682	1.02708726126192	1.16273519623322	1.21463065148104	1.39094991747367	1.15475774650869	1.06119455524839	1.15772409585503	1.3208650740766	1.49788491042343	1.13045077405085	1.35112351875976	1.12486934936874	0.856696737782214	1.34072106025345	1.19036636273905	1.55649717103274	0.946955491113307	1.10322861233642	1.32928938878164	1.44639966907925	0.8449096708036	1.17369661903581	1.25273292301265	1.59606835354711	1.19842308705512	0.961491422342307	1.42900951970574	0.823430717984518	1.12217597845103	0.661326612395732	0.957947719490429	1.13478351379041	1.19319178213315	0.769854503644946	1.02825148595073	1.11164759833624	1.40706530250207	1.23491794389455	1.08113616095115	0.550388639209667	0.940111902420416	1.1994271844259	1.36041710241466	1.33721909194039	1.11014342374007	1.01971830827049	1.22177824238118	1.09309279109566	1.51839301746754	1.05830183799594
"chr3_170136419_170149244_-"	1.16613541270841	1.44088009043724	1.02509206143762	0.916339348952123	1.16689627219721	1.11898626796142	1.13941915751059	1.17810647323736	0.930356609307932	1.31358111778441	1.01316372744114	0.975560146743005	1.02772823570706	1.26687102061349	1.33777140659898	1.5751820659152	1.36633745231408	1.18755540120457	1.04347995603163	1.11741636679471	0.724134647430808	1.12591283605659	0.912051641474585	1.06055997561058	1.08389287297818	1.50678154980266	1.18283234762187	0.909300852178147	1.52542189712309	1.22935235727887	1.3256213434818	1.11074694457562	1.35831479252007	1.41743495257341	1.10322735044568	1.1064384665842	1.54418571113932	0.979587759150888	1.28055633012119	0.842041506039119	1.04940140449544	0.89765542028734	1.0881848158649	0.950033909346524	1.11767597692735	0.845569026497339	1.1584407129083	1.01556441364324	1.11220741960657	1.39200808571188	1.03186386275226	0.95389589855376	1.01100967145151	0.967151758259576	0.795998800605021	1.05745121343509	1.1710515134528	0.97566272760262	1.38139174679339	0.786562121053656
"chr3_170145423_170149244_-"	1.17168495884379	1.39765940367288	1.08333144004519	1.05756521532516	1.2995068344127	1.30830085743621	1.08429316575587	1.26422580537616	0.936427426411721	1.51219390162678	0.937120975581539	1.15207163107513	1.04067041457763	1.10476612146187	1.4158003972457	1.46017236896442	1.31460853089113	1.26639902476419	1.03859991060752	0.81814102619394	0.997751272710834	1.37789390061028	1.11253064623528	0.994447087736485	1.07850034336395	1.53415943034479	1.37390531717825	1.12545964680142	1.59098028599158	1.3779390055783	1.34328934824645	1.24511731984948	1.4542933599801	1.46096847860562	1.19976421835214	1.01882621725744	1.4081463653143	1.16720379706023	1.19772655897903	0.277887900221279	1.1440346221242	1.1726888969673	1.20892829359411	0.868119311431762	1.05825228482324	1.08857547697162	1.18040023073861	1.25663671733082	1.14379859990849	0.739935843695459	1.01074582580168	1.00577676520063	1.19581591839106	0.886707258439314	0.905598443775091	0.910494408669054	1.08718217034116	1.11395994172473	1.42564961585804	0.852426238639761
"chr5_180261684_180280608_-"	1.31784040759991	1.07086981185402	1.4123081750064	1.34452844734237	1.10819365621625	0.983919002877241	0.820253181261833	1.11849879214911	1.14473835918706	1.05240546086727	1.07557899607399	1.11966941298212	1.09655314711868	1.06165038125938	0.754108026081317	0.748583351383376	1.35916993938522	1.04700301098167	0.90439051692181	0.988507861403764	1.08976477105568	1.08638006568687	0.784837616190016	1.33052048526232	0.935761774714162	1.35482382405553	1.38688384201172	1.23268618504385	1.44792509879031	1.31416451753587	1.30005678429318	1.27566498728901	0.92334570079444	0.97106526305874	0.804660608316049	1.31801864945008	1.28120581419991	0.956008455316951	1.28646795384102	1.23403466986483	0.853413817958011	0.794121778206609	0.605994780448557	1.05104602149986	1.11867319578275	0.917817486580936	1.18873482964804	0.891890415412148	1.03477318742948	0.757200497572356	0.784046421199481	0.854671509136477	0.699216500095778	1.08939261961781	0.817280298049303	0.888519706019107	0.938725104692753	0.755548078779397	1.11183403307946	0.982791750028105
"chr1_155438327_155459898_-"	1.19004495862191	1.11891246286079	1.10655442743063	0.731170245732559	1.01771503021665	0.660341277600339	0.970434057195363	1.19466036293971	1.31884807342969	1.16110006881266	1.14836937258337	1.3383406514353	1.02133672052673	1.10527143142867	1.02855425992032	1.13112621035642	1.11237037880528	1.05294150322073	0.787478318797834	0.827087152986322	1.4432501161414	0.768284324937064	1.20532616760122	1.06897237849203	1.083239747656	1.26329497045939	1.08481512794906	1.01146321890343	1.40082015694891	1.46171120211814	0.906713944666035	1.26086400392268	0.976668457728544	1.43433153853747	0.994180427155252	1.24739920039321	1.25651355412379	0.620583416130864	0.982882583283959	1.18377807568702	0.771463150378388	0.939934717634231	0.915712974874206	0.472598327729948	0.954550639945114	0.88279719423846	1.21528851164249	1.09550534349186	0.898656206389415	1.13702069089882	0.86695967378806	1.11483918180869	1.16197927674659	1.22915617812231	0.661596055891119	0.995343017384361	1.28790802303934	1.1442438647656	1.2301999856175	0.784596958618869
"chr14_102040236_102040673_+"	1.51373276155243	1.37293970538285	0.756750273072255	1.60587177226282	1.37618505368491	1.27883439824799	1.12496640808093	1.29921628475049	1.10433285968448	1.07102310004618	0.909859534858703	1.32575084792671	0.839173512733693	0.936861236780253	0.987349858657306	1.03170150142162	1.14083813863777	1.17721642750627	1.38451168030647	0.781218928074476	0.875882555436038	1.14547899642221	1.11847975318736	1.12684679015041	1.36618640789644	1.02634995553826	1.09579099715649	0.476432214694214	1.50751630839891	1.53184388644421	1.0568251496008	1.26081111734907	1.35092835491278	1.11328252207914	1.44478701060636	0.667287387758839	1.23567542622426	0.988305872916183	0.954490349979913	1.09089987911335	0.804533857512069	1.19830937029874	1.04516822244701	0	1.06651360973784	0.954282271562593	1.3802743773901	1.21933390209093	0.823819970401044	0.522246233162172	0.52133266853779	0.897487244420512	1.19377138552254	1.1751592102004	1.20304868174815	0.702464462037305	1.29170741615412	1.44996993318912	0.91397482303941	0.865862977042489
"chr20_58438945_58441083_+"	1.38678769050168	1.42735548357542	1.00138655645805	1.16081178460847	1.03286236836993	1.08520742976252	0.967606110073224	0.996533981330936	0.856092985905845	1.36469110447008	0.900415911902782	1.03630364208924	1.10147050854359	1.07545106831112	0.978732140784344	1.04027043352348	1.41589895805754	1.13411435863697	1.32558549334091	1.37521761612504	1.45764970022836	1.44385518064655	1.41564040084101	1.28307166016188	1.2393852018425	1.49011898700083	1.02661522139404	1.09322016573325	1.50228101460547	1.08170764744491	1.54546637427702	1.51847338624655	1.46731261118632	1.56192327622696	1.31504669311327	1.35439085024719	1.38267972454784	1.31268081551298	1.27022660345354	0.787838839728629	1.11996875375252	1.03288381759816	0.890927532906924	0.997102195523993	0.903603688137141	1.08709021872379	1.10975504331887	0.79276568931738	1.31016892976242	0.303678720404572	0.979816212251237	0.759852840254524	0.902161062012368	1.12069122307924	0.890135746314478	1.01611379519411	1.00183751303674	1.12247399832202	1.04556566081624	0.879845697152813
"chr20_35714185_35725155_-"	1.66034991829751	1.61415408341056	1.16591574540627	1.03525467255157	1.24211799557921	0.991087163423981	0.985464435982753	1.0109058313558	1.08594944156312	1.37341120444934	1.18882422037401	1.13482392240949	1.18536340397493	1.30267110176056	0.971236583017857	0.896641583001472	1.19263944347887	1.20345620386983	1.47327222919414	1.15782305151179	1.29765197481169	1.35172331846086	1.53905545343563	1.46628605316812	1.19117444067196	1.28026587954206	1.49488170693545	1.26074132329529	1.60863374441637	1.65297955590295	1.52848388762874	1.28309977341789	1.18021269494561	1.60704402327933	1.14845736267478	1.22724506055718	1.27260125297767	1.22242078904452	1.15605263723325	1.08229158562267	1.32446670242141	1.26044221128292	1.19340873618106	1.0127788264774	1.41307172560376	1.19450242994555	1.51751578221878	0.979554939282952	1.05967103524325	1.20718989876456	1.06765508362785	0.868967245909568	1.03476630667779	1.07646518253497	0.620803209986615	1.36754795751268	1.00772093513445	1.51095408609811	0.845778635496126	0.798678203959043
"chr4_55411614_55417985_+"	1.35049720601479	1.27523915088022	1.05737211606173	1.19747381971547	1.09078644434696	1.26026905883733	1.12417278667855	1.22347549542786	1.07466680891367	1.81488868316501	1.16677027637173	1.15370204051296	1.39512666062206	1.20225657737297	1.08617695390139	1.06609441550439	1.36269118976253	1.14210965061209	1.73982262206375	1.14132250872234	1.38160942546138	0.966933162729235	0.978261757492896	1.26107263502209	1.50914498059426	1.47515563968745	1.25861279754204	1.61335035010335	1.54997081229053	1.52131732691196	1.26789409869777	1.75589897865711	1.23139590345979	1.46559890865668	1.22494376283454	1.27912806439359	1.42558911061688	1.07965995821725	0.752691818365272	0.976728295716184	1.13088764378916	1.46920578814415	1.45496511261294	0.99230169814659	0.895033404844507	1.19178305956246	1.16621464322103	0.942624185916599	1.28198106206422	0.685458218153373	0.914971254127546	1.5619328673231	0.660628782999758	1.20416948031423	1.00317653448418	1.37307240760544	1.21969245979655	1.22145963565892	0.860277192412361	0.90772992242381
"chr12_120154970_120155719_-"	1.37404701686667	1.09007652962937	1.11820642400658	1.16902184860522	1.2593016384134	1.29931632968157	0.883172307153418	1.11790572434114	1.22616580227525	1.21500955421852	1.03155848946441	1.15719504302792	1.34872522711808	1.34131114135801	1.06461427914303	0.969431074812839	0.941053072866139	1.18609104256202	1.27144742557136	1.19097428921918	1.55124437551336	1.40819405849827	1.19608519838958	1.46239879079577	0.965891704049536	1.0621524781805	1.2182590653802	0.897726347830112	1.25834556232732	1.48542025932865	1.08290830659235	1.30735809105617	1.37838804881225	1.13820939545378	1.37761034678851	0.686793787638336	1.41346013605357	1.18975905515333	1.15007339749026	1.01596589321486	1.08738214587803	1.21064997871873	1.24897010557899	1.12822319053302	1.37318363252736	1.22798853760305	1.68709440057746	1.25914996489338	1.10344412845017	0.741570690545464	0.574497847674918	1.11081192385821	0.560433502983828	1.07060383376863	0.982349170931673	0.978174565969034	0.625231870229486	0.944007944459035	1.28260190130617	0.808605724463172
"chr4_76134175_76144473_-"	1.21563590971543	1.24317324748869	0.966976658014828	1.03555201728606	1.15782815481785	1.09167777315673	0.914074474914529	1.08795906650543	1.11732331160897	1.3572928205279	0.940461735218106	1.08273837896628	1.29981017523111	1.37564254110321	1.58755065752551	1.15058518185321	1.22781921705895	1.34506447941991	1.7479701816044	1.19288544726354	1.37153578329791	1.13466619671479	1.10378034965897	1.22682245990919	0.935761774714162	1.49662174799568	1.0304515666917	1.11121109514499	1.40913920402199	1.52348772976394	1.03210445738982	1.24645017597282	1.32954473900963	1.32179094993062	1.41452751482917	1.20461515503687	1.30012480952501	1.23245339563225	1.31134627524915	0.984057061064515	1.21821441628527	1.00262754228325	0.990640114977155	1.1386859579788	1.18079543948217	1.03839272817469	1.56784195716546	1.43259858296373	1.15694611272307	0.471879552536436	0.903097374263227	1.01711807506926	0.771966690560392	1.23393882230412	0.741202869786342	1.01420091792666	0.937543093435002	0.956849706544206	1.14667063334403	0.923079446673888
"chr11_130260856_130261929_-"	1.35186407263685	1.35657612308013	1.27514709243727	1.06575902117396	1.14447802881455	1.11607018953135	1.57884051449079	1.32099780578148	1.16829090326446	1.30539526296904	1.28266060362955	1.20126333423997	1.44284065091465	1.14138567700479	1.0582655365995	1.07722536533068	0.878296217724752	1.14160143071391	1.28883646796304	1.39938529322959	1.31402788799547	1.02451526553001	1.22259468559258	1.03338876173251	0.920257944508802	1.35130596247268	1.13888140817354	0.941099779703947	1.26390060745981	1.7211631426714	1.18485194663187	1.40705522746661	1.47949226434665	1.03355346659548	1.10917446796863	1.18953106792643	1.04364573898899	1.04623376354519	1.12217597845103	0.890223781254803	0.95071024226224	1.20783066601975	0.967010419739172	0.810902482610463	1.24226405406876	1.2445014938901	1.53763047591247	1.21837480741198	0.710386282333122	0.993328165719002	1.40248711965682	1.36407120700916	0.625819269061729	0.647131072786447	0.674614242420422	0.951275127969623	0.942118159390914	0.960272097571053	1.09731536644778	1.2110085776268
"chr10_7797047_7802854_+"	1.54727461518547	1.36776229610923	1.38257470623955	1.32895991831267	1.47931324801662	1.05877897339428	1.47758287087689	1.66677349189741	1.43096595519164	1.21919650376175	0.939244496123798	1.13749827918071	1.30864371061236	0.921628445980488	0.788798906430143	1.11699728321403	1.44961736029692	1.37968927677073	1.35737652893449	0.880477639813852	1.14501540600749	0.703327743884877	1.10999790413713	1.18554487417793	1.38032339304658	1.57131462904751	1.31571970967612	0.910660783943318	1.6229443012791	1.46589697585721	1.16297160497278	1.12233665811225	1.05526705878965	1.23989568428133	1.41163850953439	1.30439502834839	1.3023880240071	1.52044208888106	1.19492061216736	1.01932907300186	1.37932981710329	1.17311713621085	1.17352859472435	0.997102195523993	1.45348063621807	1.39603941727168	1.60513492203711	0.81741675275982	1.39056582287697	0.835245384857585	0.999199220753706	1.23316335399757	1.05721290728148	0.937613304864041	1.26491514861218	1.66447081078553	1.16500691878859	1.7281822593742	1.14113314658492	1.16142557590762
"chr16_85633914_85634132_+"	1.23172573981593	1.27990326565937	0.943009672248679	1.57878150237494	0.937073567421866	0.99579606444341	1.21459970584077	1.01840141143615	0.767109262520326	1.24374742040388	1.01932415660513	0.895272657192781	1.44019726651361	0.77055026217894	1.05395945273252	1.32737026480874	1.26043170847973	1.84129008305586	1.04520997979918	0.619107929519467	1.50382887277876	1.28715611778419	1.18730052205859	1.13241643884811	0.828774323558448	1.53723841696892	0.660654810324959	0.859669334024833	1.44034719879306	1.40415083698735	1.13635861427075	0.76268507872959	1.07007900438264	1.74316376289548	0.760335455567791	1.2671466034981	0.91404979877005	1.41510308986612	0.998775392073713	0	0.853413817958011	1.04324470619122	0.939549267043587	1.28564233122541	1.75368373495142	0.885172118884993	1.48177138630695	1.71973252446993	0.972000062402232	1.01231279822223	0.92974093842552	0.634371488087471	1.68178371107833	1.58913199018441	0.855346330091575	1.43023121694908	1.24917532276315	1.23132827720743	1.38412525852319	1.06354010662407
"chr15_25405461_25411971_-"	1.62235168758275	1.42102398277287	1.10608221072572	1.27690987858472	1.10381317462142	0.929559711114827	1.29488882027628	1.28893222683391	1.35314274475787	1.16968181354459	1.25273861156583	1.08464738962659	1.19089189020872	1.16712750167478	1.48132280592751	1.00636496648374	1.67474455968347	1.49537446927298	1.33343615177993	1.35513065296437	1.24669414547528	1.01716248373565	1.52911405582225	1.49326302057792	1.30244094818523	1.60278031734276	1.19099340405516	1.26513172671623	1.46542635308068	1.74837515318761	1.61311666439196	1.51685016631587	1.11681654064375	1.13265327378421	0.816762193939007	1.14226125957327	0.603714799324107	1.29795664205492	1.22631159726432	0	0	0	0	1.12932529750839	1.17471927889256	1.00738442783149	0.81551581665499	1.42535764194656	1.41311236248084	0.909935127961629	1.10340739368973	1.15442675578308	1.39742529236789	1.28769439053912	1.16246049584299	1.11389580920533	1.12148709790391	1.00457717950542	1.16994502390514	0.879503163391826
"chr7_39987599_40002031_+"	1.03923763330239	0.889967265885264	1.25215607089757	0.612100040682248	1.07952173652542	0.86742934347296	0.925393033507187	1.10784393849294	0.972746537780362	1.26335518147933	0.761485894162624	0.736919607520537	0.873341461344386	1.16335773292852	0.924398731052449	0.932440633276168	1.2317637757515	1.085448534437	1.24856352511633	1.10163212164421	0.959456884678271	0.916439521244269	0.813111276091593	0.748043643527802	1.21408529633546	1.11392629079221	1.46457250579347	1.07201546085501	1.30311571662424	1.5691649086241	1.47112398006056	1.35281462104876	1.2365927784387	1.23963484846625	1.52149159954188	0.921320002776164	1.4379405251349	1.11432154481108	1.2243363380796	0.941677380259754	0.621873076169518	0.902135138219222	1.11674962833018	0.803510195731355	1.0909257833638	0.982907065546826	1.22298541884676	1.50492154405308	0.862199968758507	0.728593378147285	0.719836990244314	0.688374620341441	1.16108682271092	0.885263444193152	0.885336481522809	0.9030264525866	0.971154698119719	1.27194008708167	0.781039307107792	1.04792808550415
"chr3_170359699_170361429_+"	1.17994982839278	1.07890631386979	1.2625403264484	0.869741126155309	1.05004825364554	1.29309890186695	0.746452913920877	1.21026802887169	0.968300260673965	1.33390733644894	0.50803014567428	0.874891280625856	0.745520208010754	1.03275400346754	1.14706426384984	1.72074656514015	1.27804307182894	1.15641690506099	1.07655174312976	0.640036230636115	1.0355848289294	0.834556466180347	1.13641864016945	1.03357242080409	1.0569304422056	1.24663808803829	1.3846629354603	0.96640109322379	1.69892423926249	1.49916410035706	0.790949004922136	0.837520354337262	1.38552733328271	0.886422543746139	1.35726079360148	0.927417470710108	1.48410137245922	0.916137146797561	1.19635760326013	0.732428356332671	0.630052975136619	1.22155273788164	1.08034500713521	1.20376643089214	1.27791479800408	0.916350386875305	1.1584407129083	1.27335099946794	0.446580341876599	0.695988548757575	0.890598086939931	0.389040156541211	0.77087104519704	0.75219864647886	0.748224453803536	0.785399602428953	0.758789560944491	0.938510704060875	1.11856702900562	0.891484734891181
"chr2_190659158_190673152_+"	1.09226019343984	1.25964070196895	1.43238090371989	0.629375765886244	1.17562855461218	1.4268231875303	1.11125405275005	0.744890154994058	0.609877636483787	1.03574218152988	0.854504708319415	0.76412915629252	0.925526187176527	0.825884687071352	0.959909749561715	0.746152862006122	1.17373920073711	1.19878657370181	0.959387808547906	1.00055110345681	1.28976959832955	1.06345489308087	1.26760900869836	1.01445020261874	1.0799467232937	1.29301215662246	1.15430233136456	1.25242337276512	1.68168338127714	1.43602258554837	1.3663524759228	1.02217692227344	1.06680458158072	1.42798420855486	0.752022082994352	1.27131028911496	1.30169669705949	1.2845703381119	1.50105712438806	0.890223781254803	0.885989885319663	0.950756632590182	0.990120862274346	0.706253668562658	1.25796378542974	0.922189281792309	0.724705851007969	1.30544346084269	1.15740322038216	0.450613117285187	0.427118835852494	0.546049219094787	0.747218926458358	0.613823423217497	0.751722975866471	0	0.523876320502755	0.484861047302889	0.958518109829183	0.961370281820193
