"13D_NCI-H1395_3"	"40D_NCI-H2087_3"	"55D_NCI-H820_3"	"08D_HCC4006_3"	"43D_NCI-H2228_3"	"20D_NCI-H1648_3"	"26D_NCI-H1734_3"	"31D_NCI-H1838_3"	"35D_NCI-H2009_3"	"47D_NCI-H2347_3"	"52D_NCI-H460_2"	"04D_Calu1_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"25D_NCI-H1703_2"	"49D_NCI-H292_2"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"39D_NCI-H2085_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"37D_NCI-H2030_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"56D_NCI-H838_3"	"06D_Calu6_3"	"27D_NCI-H1755_3"	"58D_RERF-LC-MS_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"16D_NCI-H1563_3"	"59D_SK-LU-1_3"	"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"32D_NCI-H1944_3"	"02D_A549_3"	"36D_NCI-H2023_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"33D_NCI-H1975_3"	"14D_NCI-H1435_3"	"23D_NCI-H1666_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"48D_NCI-H2405_3"	"21D_NCI-H1650_3"	"24D_NCI-H1693_3"	"05D_Calu3_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"46D_NCI-H2342_3"	"17D_NCI-H1568_3"	"42D_NCI-H2126_3"	"50D_NCI-H3122_3"	"57D_PC9_3"
"chr19_17101660_17102557_+"	0.33088187668971	0.271978717824041	0.605551328826883	0.634856940177992	0.625231870229486	0.547102871817126	0.619854945339843	0.68633520078669	0.923952128839325	0.697944530346902	0.420142160060707	0.678043168123913	0.739817148064609	1.2088485668829	1.24585874893529	0.818171045654606	0.751399458593051	1.14350661447111	0.905219676057748	0.579746058709356	0.579325088183856	1.10065581517838	0.677389820321833	1.34378695176479	1.01772202952571	1.22113419325165	1.08499962674715	0.894494041828055	0.860673957053014	1.06290604641622	0.633549005931746	1.07422074183757	0.634949750138072	1.08834184201253	0.548632417591428	0.48905679897989	0.917105060238109	0.550414049977083	0.198890432982908	0.190776777230657	0.797839474272473	0.30892392899213	0.811909639843163	0.943590200943857	0.791444863864278	0.419527921975749	0.686793787638336	0.638934753138905	0.295174943426153	0.733774789784753	1.06093798044085	0.7112555890513	0.737075834354095	0.775263259944268	0.807638666354949	1.21220703909618	1.0380609378021	1.05849611247214	0.656965889447867	1.0111182571917
"chr1_70292388_70315566_-"	0.33088187668971	0.608250821864294	0.554282605928707	0.480911026011069	0.610930899679298	0.721760097138267	0.630603368488479	0.663829619099147	0.641063988256933	0.486196969902721	0	0.781218928074476	0.734214247738423	0.795144967587208	0.677091723224933	0.522970316069836	0.750323855581714	0.704307383668052	0.636236266370734	1.09235960242118	0.888303278935845	0.797806551424968	0.926418284497618	0.881105832365533	0.883677837663561	0.959602477937627	0.468876645365926	0.704981099771199	0.599850984204593	1.18363989387409	1.02949789796529	0.993488251679752	0.811322722827924	0.613290788046075	1.02610714414129	0.765355485953075	0.668217007853261	0.550208451580131	0.359510926561704	0.760463512093586	0.48292820686179	0.852071729750174	0.704652530934963	0.479669320693614	0.795345171108275	0.482374844738943	0.731902378431331	0.545912695073891	0.6264701547955	0.813003372294974	0.896489217150688	0.739261907574353	0.862987137216833	0.951339034651225	0.862031961612548	0.634288474882429	0.881046966333421	0.935805693370628	1.08810125248914	0.688092747641913
"chr20_62139075_62140944_-"	0.844507296941293	0.349289845513548	0.381736443647034	0.591003506740581	0.4297474536332	0.0895015147316471	0.368065085925478	0.713530696352464	0.704891413604323	0.522635994436126	0	0.619107929519467	0.800310895946977	0.698580350428272	0.61981791647063	0.550525273975874	0.696574970270771	0.783112212000336	0.870790752519126	1.13413062803614	0.926041076890105	1.00276881639321	1.06873888451032	0.90258367341051	1.06118499235697	1.05532969126511	0.696086807988395	0.996800625874587	0.991618180935196	1.20808688642056	0.702054750939236	0.783837855418718	0.639130698524156	1.09199480038343	0.798358398157246	1.18367088858359	0.917105060238109	0.570111943877985	0.648355787950753	0.456667386428133	0.802957388580246	0.795508449889916	0.640259506140372	0.860734826607032	0.999274199216417	0.380717723550942	0.967657638540829	0.503416536937007	0.62284728152226	0.648183958345785	1.05101830350466	1.23157398104145	1.05049811618581	1.11269796558063	0.880021082465308	0.826797896356106	0.837650425130046	0.937765488175821	0.881403887082525	0.668521039550804
"chr4_3086939_3107423_+"	0.416463290552651	0.587977240946888	0.582545623285821	0.547732228349026	0.26860428750055	0.442185763821961	0.627411433611138	1.06146201110521	0.942356531946116	0.817451436143736	0	0.81814102619394	0.61356128411555	0.965029696338828	0.876776501541057	0.818171045654606	0.366267395498955	0.548323757283833	0.931614830115395	1.03458744385681	0.884408178703907	1.09126997291685	0.537296952862547	0.869394089428821	0.62767028699964	0.555034437996745	0.426983745260726	0.96546456255016	0.661800722980859	0.993159828747114	0.757090479975445	0.88015490855448	0.541278839945258	0.953027905712938	1.20310987533442	1.07297704519314	0.592056060351781	0.414930056135728	0.770850186721248	0.862939513632951	0.741181564924525	0.803348291650844	0.987771796656885	0.83629378843839	0.75694266128367	1.03786570776459	0.90258814333316	0.484261011107093	0.690413268484928	0.712482796285039	1.10972306945777	1.13905490131127	1.11860740586373	0.831722649469353	0.443316881319016	1.2109892294969	0.966975829534548	0.977178473669997	0.917568725940283	0.570065588209016
"chr5_168488602_168497348_+"	0.43610464982795	0.492153050539157	0.629399295268835	0.564220595834945	0.727426939583027	0.864278661566519	0.576526305904612	0.107059254448998	0.456374372735256	0.682311904298472	0	0.790950057288625	0.990093627301833	0.952594732829663	0.688508734166025	0.834744275446554	0.478159930329226	0	0.691014079136487	0.987878680493374	0.696245119424777	0.857407986361522	0.336654282295884	1.13568935221214	0.518484644294941	0.944868366988451	0.684990438495565	0.936633709996189	0.871647649429242	0.896781266375456	0.606237118882738	0.777244874908428	0.623591870047596	0.949915342371994	0.998683203932619	0.662915634347297	1.09114711771176	0.731817928022115	0.647497609718807	0.694305876563272	0.937353541566188	0.79037310877476	1.05350051735975	0.793732274870698	1.18832153268998	0.949018143707536	0.701314815759427	0.34244882648271	0.435003095897831	1.08187680616516	1.1715466939652	1.24403211655771	0.982732900865274	0.870427321980478	0.85086410898438	0.985827010239363	0.777089881717977	0.720641064925909	0.75607437939415	0.583248625955724
"chr9_96522506_96565483_-"	0.843385469603604	0.401116545342105	0.260560679198935	0.653009008053237	0.461656649456795	0.350113221797704	0.624195865157803	0.713530696352464	0.632358445700371	0.298763702697517	0.787838839728629	0.696370903829877	0.922315662624331	0.997920908468771	0.883356371716123	0.604953711398128	0.697792081052815	0.816624046364964	0.737080326977104	0.703505172231631	0.845454788323156	0.785039396284112	0.361766960920493	0.789260209078079	0.483793070645751	0.660861153806767	0.877852493044672	0.775604710245121	1.31099130532718	0.450249650656589	0.487330952008591	0.72690280629116	0.741891369865454	1.02582372904801	0.82005616369304	0.66919130910542	1.00520909399714	0.697719764530777	0.679020626799973	0.614026522063414	0.855850498281702	0.330909155662122	0.521232160578527	0.6242526464949	0.702933597985056	1.03932767988918	0.330418044709059	1.13725566593093	0.798454374240631	0.492057006986896	0.483116612829248	0.613178060692051	1.15388182369925	0.925387003741146	0.885454123866278	0.613302257489195	0.456829651331815	0.394262377069391	1.13073528710148	0.752701015535659
"chr9_92256680_92269983_-"	0.459861157820521	0.390562740419321	0.694005590852214	0.500496378630842	0.513312408421434	0.239148303509324	0.156089885901821	0.850834798360904	0.613730028878511	0.123807068407143	0.629639757665108	0.776270356802641	0.833047162357885	1.02408326592939	0.898154981204667	0.357213081971415	0.368867230677658	0.745494790518222	0.636969332357435	0.308044660301994	0.604132376227432	1.18224834183303	0	1.03728569573709	0.654424734749596	0.990567299083243	0.820407378674426	0.926422909528437	1.15272468338766	0.725646365956136	0.57422785156736	0.9129945484412	0.579719680771161	0.514095502064268	0.822232975518381	1.03972943863016	1.48587389470591	0.521835883933484	0.798694630098837	0.570736470030905	0.857065236288614	0.775226974348512	0.905500448117482	0.6803044470268	0.825695992495221	0.840560056800713	0.852076628962437	0.383143158374145	0.56725347828318	0.227788820005557	0.584068455842512	0.618777432704227	0.680793371579417	1.05917540534897	0.835672099922216	0.735575565520196	0.568660197036578	0.809235354698689	0.543965494030756	1.01063084286172
"chr20_35713019_35725155_-"	0.843385469603604	0.658765697668061	0.224430389479697	0.341959906834776	0.38104271344297	0.518111832431559	0.381388985192266	0.425844701992401	0.606619683047668	0.281678327797668	0.661326612395732	0.626196680095405	0.630028774825029	0.591147956096956	0.651431148185736	0	0.752472404273381	0.983500336184748	0.46527597680904	0.615789432033377	0.978902720581995	1.08379130188908	0.650277915873409	0.755496244973128	0.65475401816118	0.722897292690675	0.585127545073005	0.488738097132119	0.705323279927641	0.588959311981321	0.509892690591249	0.57512552830343	0.631430776969486	0.940166324058497	0.83425555277878	1.17802349852409	0.916521269595967	0.171191397659896	0.905248739773727	0.425566448520027	0.575153979351351	0.481276618156052	0.554428130919676	0.390166276919346	0.801716096969546	0.469097958166368	0.698328925878268	0.754508449802692	0.184621253138464	0.616936958534174	0.943016708385207	0.753681440081341	1.13275166742623	1.09075383382875	0.629701918854044	1.02169538430308	0.603001568429996	0.736248492044062	0.670439346274931	0.826358786392625
"chr20_35721740_35725155_-"	0.406299132661513	0.557720256495297	0.253927371901467	0.37649252184515	0.316614461073114	0.547258099720618	0.514745063934068	0.379809218226582	0.708416553870468	0.527610135522997	0.547448003087755	0.56731085914926	0.732777675360306	0.751567627602522	0.45778835820227	0.199620552464335	0.476139873981595	1.13531143152818	0.850409357760446	0.923180547006333	0.913972627936597	1.06254661343958	0.517366790100338	0.911736248903281	0.95913037534887	0.526456408481956	0.857660371854246	0.413266286733852	0.793305191034371	0.746254106109655	0.833434651661275	0.554367305439747	0.81178642956884	0.99316819824714	0.976560432895459	1.16025461953964	0.903146061737943	0.309940069171123	0.551585860922595	0.177787790847009	0.730207106190708	0.472254409959971	0.724233812849055	0.347494421030283	0.745428599101645	0.363353561641981	0.625253652649093	0.515057558675564	0.553891894231959	0.665012893853728	1.02624638766292	0.708596206940327	0.751632646736746	0.851049611797158	0.866226220917871	1.05536516817911	0.522507240365938	0.648255129203131	0.833885764769329	0.815235317539568
"chr20_35716740_35725155_-"	0.784587162280844	0.349289845513548	0.485454286618942	0.350670199146717	0.596142927510256	0.434717635958275	0.360204256409557	0.690917152630062	0.786485477998196	0.747771831981821	0.56686735750592	0.479908208582741	0.891434930358925	0.831665974661543	0.935495326266007	0	0.79911089112455	1.12695862548202	0.3955353713304	1.03108247503738	1.03797137193383	1.3933258675929	0.516184421928429	1.07938938025486	0.832969877034431	1.14890426820762	0.794200453519744	0.753341937770126	0.782404175371465	0.839825599095621	0.722558109905776	0.923045466530385	0.842310767681593	1.35871571806643	1.02407351705021	1.26044998402296	1.24184413493052	0.509624308614134	0.651363906520589	0.610176619729081	0.939216394875087	0.879539081167391	0.817715911070442	0.659677936252475	0.877489426530522	0.660100684742013	0.760409943588647	0.504357794912515	0.655344793426862	0.874513805249218	1.00469688518101	0.939673260044706	1.07033728419041	1.00308684062375	0.92888646666499	1.16507842079406	0.995679677896628	0.802781556721897	0.785205732651247	0.981894175964015
"chr11_73707420_73718718_-"	1.13993046976026	0.320856112563349	0.337429699230585	0.368706595030545	0.399152973287873	0.379678308225423	0.790903911730732	0.469153287676732	0.59485463250075	0.728309732109291	0.445982733096482	0.895227037042142	0.537229462056621	0.891257731846952	0.521954988524399	0	0.565404408039152	1.00348794175883	0.607495525550088	1.01928307117557	0.992554603185274	1.00533821478447	0.656280695369189	0.779167636945358	0.724274904405184	0.816382336481719	0.834068771086651	0.900200240857699	0.453068560743178	1.03586849761271	0.775979057246771	1.01104972971299	0.669173528958142	0.997241913596205	1.08613468706614	0.504164034096623	1.04126243180169	0.743618718768152	0.438154155294165	0.324819000691367	0.596131257036647	0.477570210090104	0.805548468358858	0.437136251940329	0.825533966698	0.571558982042434	0.78471211724818	0.637445740003402	0.297278643629999	0.497064631004261	0.857810325984331	0.726912063702218	0.893650553605043	0.901840557010365	0.177542203646322	0.887100690677017	0.766043377969295	1.0204625029205	0.677713929577951	0.942139678882017
"chr17_47618350_47619164_+"	0.497742369705842	0.414895888701596	0.326115840553984	0.493504972434588	0.668866730602761	0.486778698975067	0.608337458129083	0.691415904487548	0.835509870672583	0.696643338869943	0.277887900221279	0.81814102619394	0.726353029920793	0.707260480061607	0.675665066701161	0.199620552464335	0.632405243337279	0.745494790518222	0.919847392004277	1.0791019674066	0.537444453054212	1.20728372994241	0.799998832351155	0.796451102051191	0.737264862964558	0.597780899858562	0.73681198624357	0.445035711550432	0.347575640827264	0.931879657514823	1.09967068307278	0.695807670687493	0.651047683623303	1.42211366084901	0.821644458560497	0.807610152536076	0.952801304878967	0.386489868655578	0.331250952104915	0.324819000691367	0.63502877294544	0.392477630880089	0.852650423621945	0.707903562500221	0.807839738448333	0.661949555968984	0.878685317499641	0.497954248888018	0.65832536206835	0.560986466397853	1.18707105158958	1.23213043907912	0.886118171657781	0.991204949284621	0.384215118267853	1.03641059796952	1.05207330433107	0.697144368882066	0.595267721059103	1.07765249308042
"chr20_35729312_35732135_-"	0.796189416802668	0.937785928736934	0.422165150584557	0.215832618983684	0.733909663339663	0.984582310782942	0.719388041053161	0.831912183414173	0.450546522293212	0.533537644990402	0.782091986963912	0.883722729173333	0.331963851627744	0.66566500918594	0.438184486176748	0.439415940800325	0.750323855581714	0.865469029182836	0.598252101594936	0.933713865740071	0.923107253208242	0.973051581255676	0.88749377386107	1.05742567937724	1.2219711597832	0.856057786883583	0.822567594816239	0.687703063189601	0.776704712738262	0.180004090149431	0.819996295114975	0.963591615019161	0.670593290854735	1.14529355847325	0.919010643198625	1.21573376700896	0.845191874797034	0.781095054313931	0.728699803827624	0.405251536014367	0.608587383356719	0.689278092306884	0.831542023428153	0.576995499314952	0.957607972677943	0.493002613428715	0.947834191370242	0.657233221306058	0.771942029661159	1.0360948579596	0.953683868187925	0.789031803955222	0.515228489767122	0.968301358772442	0.629565975434487	1.18661853987508	1.06512689499905	1.18564515572705	0.626715518443863	0.870249656475402
"chr12_69589485_69593613_+"	0.950720774408596	0.492153050539157	0.693480015494042	0.251233855373614	0.813169187897444	0.882876079712199	0.651783181498253	0.73457373148998	0.640327966368323	0.637139102116963	0.537402686547011	0.906434447638969	0.806343593586216	0.421957651064872	0.726415325997955	0.439415940800325	0.21882586027361	0.631589774508592	0.864618825622344	0.699784423534497	1.12092308195652	1.21792059254065	0.2775188456441	1.13806158033677	1.10172200330862	0.882871228950237	0.728791102926861	0.760731358659851	1.16321559197884	0.774980359205461	0.7689808042971	1.01811995123307	0.429200262504937	0.856887360354085	0.779824061578101	1.35097756882234	0.861683327552314	0.791940051363024	1.08968938260455	0.781738732526769	0.730207106190708	1.02615130570415	0.922233715646901	0.471040875939046	0.802543696738941	0.390677793401793	0.75564429911186	0.509740627376541	0.466933913235452	0.753903370516487	0.654610599017787	0.901661406731379	0.838283753773463	1.20228285356028	0.619861984329269	0.78291543183222	0.89918956910496	0.579249142661813	0.918076491986792	1.11825657906629
"chr20_47623911_47633636_+"	0.534215228151448	0.271978717824041	0.459252775082855	0	0.176765546484623	0.756261744179036	0.166974223202956	0.107059254448998	0.779511034758045	0.395829547417449	0.420142160060707	0.223523067145134	0.623702152454488	0.51474026424334	0.790064747803004	0.593014026966119	0.478159930329226	0.355496114424018	0.943348271060416	1.15771587128713	1.18641919465084	1.18666611099708	0.102919938995193	0.804256187900811	0.735559242217156	0.381845959139846	0.539533641225383	0.66923037912546	0.520647579562145	0.141259082381913	0.600619039647496	0.740191694630483	0.402029101403161	1.21026885592113	0.697584670257828	0.596793176084312	0.924319515799053	0.808558104082149	0.735522003009842	0.322876155992526	0.888249281934453	0.878960570116153	0.641755491880872	0.267692812262505	0.746661718840144	0.311047731975314	1.13880091784865	0.483275122699924	0.512213767340071	0.663111330997345	0.935317821435821	0.978920521919041	0.812090000614251	0.90522246299763	0.469088022441421	0.752917834814866	0.803373762639845	1.06462113146522	0.578091755423032	1.00821501725976
"chr10_124681607_124682379_-"	0.414561019846982	0.637561498013172	0.540682634684902	0.512646148796916	0.44599504624029	0.594951874030025	0	0.467464703855805	0.446945214504274	0.639430420719077	0.420142160060707	0.370366696184979	0.794193217476061	0	0.59215037902776	0.199620552464335	0.635221871094417	1.06538198802634	1.35882273943172	0.850452864743069	0.744534660241076	1.25398205718885	0.56379222834152	0.575592986067071	0.569244820038812	0.773136187060946	0.687830121400343	0.866143469246461	0.592684398134417	0.913869463116119	0.854689237737578	0.769457381548411	0.565469540652416	0.56711200697803	0.414691293146762	1.30703288051495	0.946048384574083	0.877158441344012	0.901239270739545	0	0.761913004426594	0.672007459347337	0.665824123600834	0.22111109653241	0.91305504210402	0.770653206019896	0.858390702643589	0.523565594730911	0.383219521061802	1.06290322830581	1.17358767855825	0.683327826721933	0.685237120260686	0.792426934967348	0.347073258069764	0.715968699344071	0.909671300419103	0.807992475186284	0.836009505998307	0.811798538581835
"chrX_24172715_24179770_+"	0	0.390562740419321	0.929110494438741	0.313457247548354	0.703555719961981	0.419280528321307	0.121555358582477	0.506990049893284	0.750103454948778	0.857159407841436	0.277887900221279	0.81814102619394	0.362931539049603	0.74783496734549	0.67637898078327	0.715481815106066	1.15270908509606	0.981990310649122	0.716694686691935	1.05423376755783	0.929581566286073	1.34216792229488	0.596203059674869	0.844378642408485	0.551759366358804	1.02438621744608	0.681453996571484	0.599507968599795	1.4644989674536	0.531676862348576	0.650065119072055	1.14069754171714	0.593961875943049	1.11022980929438	0.824171128585235	1.07452364580191	1.23195241630074	0.171191397659896	0.746199094486014	0.770682594804597	0.906836977270599	0.318098642574881	0.786670782171107	0.67167869661387	0.698737284096158	0.774981639888545	0.262257125044293	0.446356915631135	0.31376297176649	0.732505679220348	0.650278773642533	0.640878668394015	0.736904870228583	0.974155125089662	0.616702904429748	0.819418069509424	1.13770009179277	0.475442348790743	0	0.796548041925754
"chr2_121605701_121606180_-"	0.196218733000612	0.390562740419321	0.608368244094912	0.447020806764169	0.302041034625261	0.547258099720618	0.723295961320424	0.32125935793375	0.642114336821267	0.623042464951434	0.420142160060707	0.604573573348762	0.421931622780747	0.746693864057423	0.757228710951291	0.815686585735604	1.00976127018595	0.958575382279375	1.39392776995277	1.23065696370849	0.614523199292993	0.722116818651889	0.743460223558029	0.84677263155468	0.983082897039908	1.17702247731364	1.09127964623356	0.900135540627243	1.17144109370237	1.06429942766019	0.869841615562615	1.06839917815489	0.45349384517873	0.814796687904515	1.00636040231606	0.936258657899728	1.12493710352127	0.213091928867543	0.673392123967429	0.513418079622377	0.921990980908225	0.78021799496899	0.750470762130031	0.957710291906237	0.553570747681969	0.52565898082233	0	0.437272676245012	0.724832867182307	0.745890303606984	0.947140180707109	0.199825436622368	1.13159950693887	0.772959192518788	0.651328055581675	0.959734768271922	0.99861335953091	0.366538120804328	0.524587141179785	0.95831170610248
"chr10_101667886_101676436_-"	0.681581697780348	0.637561498013172	0.669680717564415	0.920255089011039	0.648184512687808	0	0.121555358582477	0.692935218383736	0.512151300202292	0.648468511286853	0.782091986963912	0.633171580707992	0.298565364768652	0.589510158676831	0.857299545143289	0.785675412131029	1.15270908509606	1.03653838336921	1.02821490423273	0.761529386887456	0.861753199370361	1.18562006182078	0.91612178551481	0.177020458593834	0.533540277101465	0.472804878365225	0.27195441939309	1.02643114768257	0.92778502797853	0.810899418063855	0.860115727780689	0.67191389151874	0.750679648915956	1.32111933636907	1.03183962495157	0.694184233728802	0.845552708208661	0.960718294953091	0.927876931100809	0.641482603847217	0.909612276018962	0.944492028734301	1.01190701495427	0.899314899712374	0.464708971264469	0.963342743510494	0.815114635439221	0.608498293561713	0.757144000535501	0.728319328933733	1.06110455183907	0.632349026757347	0.797742450545787	1.09275998416251	0.724020897629945	1.0143304042557	0.956984958850314	0.851830996676072	0.681629098050581	0.88036990589115
"chr4_1225360_1241519_-"	0.209542234370987	0.401116545342105	0.636265343531588	0.795896952061502	0.562111426293832	0.282266260308994	0.514745063934068	0.66167132327395	0.553669972835992	1.1365365419819	1.01596589321486	0.954111658779642	0.420496487062464	0.645301092574582	0.59215037902776	0.550525273975874	1.31936656238075	0.971604134831243	1.0818976723799	0.921582470191767	0.971065018397697	0.868877433386583	0.444730667312817	0.648128624579746	0.977481889963397	0.455817250907155	0.635640082771722	0.900312782145122	0.633631533659706	0.639244525786481	0.955067287186786	0.765433305562749	0.803217468332076	0.994158663360428	1.32574557902668	0.727511929532626	0.59493675123524	0.972054223942068	0.879848799177019	0.785289349078646	0.92907939356688	0.684993406432888	1.31443926809016	0.910850292184825	0.802143451644995	0.977183464761522	0.483582128590126	0.598677442752932	0.766273015750023	0.308442475304237	0.972138704117976	0.899471502089329	1.00098028127202	0.74440516104061	0	0.631002161465688	1.22725344803392	1.10305250284389	0.505617361184912	0.582945945547004
"chr4_39737420_39774933_+"	0.881690298241321	0.5994730635149	0.635664982317603	0.776595442134955	0.828856046564418	0.752509119896976	1.00170954623833	0.636669439903994	0.840519027678211	0.458117361178173	0	0.96067101703097	0.801540874788848	0.895803583234271	0.715964155529658	1.02189215302866	0.751399458593051	0	0.663718962730313	0.852334715916506	1.16874329447134	1.01050260685585	0.534093373487878	0.802792313549435	0.8483122330189	0.78069152043446	0.660005331634817	0.782554067993137	1.06386051795052	0.648938167620341	0.770194198291873	0.806205507258581	1.38070670857621	0.991083506683648	0.721884754608808	0.562783745280513	1.02087456752604	0.956433832897382	0.876247145376675	0.961423924174816	0.796266897171521	0.71666844888887	0.496689191972715	0.429187404943442	0.605743479332821	0.820099780128892	0.962797909005457	0.156018670090221	0.233083729143219	0.791862230112499	0.672506382856524	0.613178060692051	0.757784649152539	0.834716216309296	0.815143721070926	0.646832158832453	0.895095568087842	1.36066581304723	0.985025704117049	0.708027956607743
"chr13_95757644_95763953_+"	1.0515721975895	0.545047277715587	0.627258171754983	0.595933927829308	0.619388811062587	0.700465539697666	0.981149776489427	0.688374620341441	1.04112059743967	0	0.547448003087755	0.559183049402977	0.585611911066208	0.648177691455506	1.07589185997159	0.456323970860956	0.797181602652997	0.246420087203047	0.40646526862622	1.29168847904187	1.42145331855343	0.643713565382627	0.609918905967898	0.80257423751557	0.85970602634215	0.847877659162059	1.51854083944084	1.00564472745152	0.708691133343335	0	1.09024115217341	0.951577796120812	0.781357670733724	1.45283791251615	0.645897899478464	1.05475319304149	0.786997854461117	0.886694727085848	0.856624048508444	1.1786839748358	0.879145257750017	0.809763784120848	0.59256237794356	0.564150866434526	0.650214791287605	0.746734443067001	0.834865316710667	0.587198410467884	0.662044322127273	0.960964457814054	0.623251696886297	0.726393371253955	0.888772633102784	0.789126039895262	0.735911423857434	0.860739209054746	0.957333930985711	1.0131057200323	0.968480297892538	1.28468378494221
"chr11_73707420_73720899_-"	1.13853814514558	0	0.644569104173201	0.480043966592147	0.592353485880676	0.563588272588781	0.890590303530902	0.739581378032426	0.482289307375457	0.663233919437718	0	0.729927947971521	0.391879146685382	0.512786709235469	0.651053231713494	0.522970316069836	0.801988848568275	0.850814162413607	0	0.869246846389965	1.1572407789523	0.606872474422225	0.689824026759696	0.659071354891042	0.677677959483795	0.81497889607188	1.07081134504682	0.926483809958375	0.729005460508259	0	0.789693107773923	0.890985544367112	0.892132705221522	1.17771701624577	0.966375291870678	0.650448070044034	0.559702852013237	0.587416466770733	0.41288009357326	0.552618188332554	0.658872788365029	0.278189049431111	0.254872404892354	0.632928583589041	0.246801418032905	0.708781977741442	0.822437364712755	0.668412930924204	0.368175630020745	0.991951960171934	0.995597264860566	0.923199515674405	0.676738593197999	0.85360582488327	0.808478744063184	1.10250196079181	0.871803855987419	1.19687534384848	0.6665591623717	0.651914989120508
"chr4_48369849_48383784_+"	0.837964385355472	0	0.611460128704693	0.699146225676679	0.176765546484623	0.558655896148957	0.484715955285732	0.993123849868766	0.357251324010051	0	0	0.902730686777006	0.61356128411555	0.74783496734549	0.677091723224933	0.627891281930608	0.474110377716096	0.724705851007969	0.606710935799499	0.947891147312688	1.16981751712572	0.881959836795512	0.658700834367236	0.653638879226838	0.798373929924288	1.13669541866288	0.847551615933641	1.08335700013672	0.594651453251164	0.57462324416617	0.46309433022407	0.745058205115351	0.61442146151076	1.03712041054979	1.13184229339398	0.932879787460253	0.86349319081549	0.763495635564489	0.618824708054024	0.545856228310644	0.596131257036647	0.584500729727478	0.705163451848267	0.692430257703637	0.771279911775567	1.00628718646656	0.414222180469107	0.710054949025338	0.453953893141141	0.676088566839135	0.972429257651602	1.05542762772598	0.889546571424911	1.16842673836757	0.862270721874394	0.484228711505909	0.932481980218715	0.97399372864913	0.894515250528913	0.747630095147506
"chr10_126970702_127000307_+"	0.426394997999964	0.23778138968036	0.427873712735941	0.559276124335478	0.366294466830706	0.4005994731629	0.361246644930042	0.32362196064652	0.648153873769171	0.562748441114923	0.537402686547011	0.619107929519467	0.377668119535209	0.638642436594451	0.198550875226045	0.832353096003576	0.56375269360157	0.818832057778294	1.10919368588698	0.675973771100454	1.16586800447418	0.887387755823064	0.594397112536222	0.666448517879375	0.691433769984647	0.769012478507117	0.38444727724627	0.687427580495445	0.692978492667811	0.464668581708492	0.802941708530961	0.468860622821041	0.832108595373619	0.945939995218498	0.510123802797908	0.732923326215154	0.738841227907101	0.756537467746718	0.896539439999306	1.16631027915234	1.00362584305506	0.756050872356359	0.823502967481213	0.0745731761750412	0.665855251686924	0.647532577207678	0.761964779423544	0.497954248888018	0.486837417980688	0.934812129014064	0.961534018088178	0.95143281301944	0.751136475008651	0.85360582488327	0.51574538894927	0.727432385159651	0.679362317580923	0.640707384949101	0.627706977874708	0.589049817581295
"chr10_126970702_126990603_+"	0.551884234649006	0.574426706062352	0.598681408798802	0.615513781862843	0.697648854248283	0.480135596725114	0.662737633718191	0.425844701992401	0.795567510732802	0.775964526268608	0	0.729927947971521	0.781710165754652	0.832875859808412	0.477674054375525	0.937381651736774	0.474110377716096	0.65720589350495	1.08747134431955	0.955847261007932	1.1786692712847	0.785232590335573	0.865264527685965	0.81120496264658	0.868398607708881	0.832995331078077	0.474631478145849	0.775679681745014	0.693499836668663	0.767716304387176	0.97398337202372	0.635940649923698	0.926625281083431	0.932003368955767	0.123793749908148	0.732923326215154	0.715087873756458	0.80844464752468	0.897023303507096	0.792136126323022	0.721548749551555	0.632729857413194	0.842257189312959	0.0745731761750412	0.4711742827645	0.87953624467701	0.789596055159516	0.623570570935242	0.587993939800467	1.06018499164465	1.12821115695747	1.04800977811044	0.672801564368597	0.678579531628507	0.724421487392795	0.92811078478916	0.722107343302545	0.333224588029078	0.933879627712687	0.930894919655657
